SA1_CODE_2021,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
10102101223,4,0,4,0,5,3,0,0,0,0,0,0,0,7,7,3,4,3,0,4,7,4,3,6,5,3,12,6,3,3,8,3,8,11,9,16,16,16,34,21,3,23,21,5,25,12,0,12,35,0,36,11,0,11,0,4,5,153,65,214
10102101224,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,6,0,5,9,0,0,0,0,0,0,0,0,5,7,7,12,5,0,5,9,4,13,12,0,12,16,3,19,12,0,12,81,0,82,11,0,11,0,0,0,157,27,182
10102101225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10102101226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10102101227,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,7,0,7,0,0,0,8,0,8,3,0,3,8,0,8,3,0,3,80,0,78,9,0,9,0,0,0,117,6,126
10102101228,0,0,0,0,0,0,0,0,0,0,3,3,0,6,6,0,4,3,4,0,5,0,0,0,4,8,7,9,0,10,7,9,17,3,6,12,14,4,17,16,0,16,15,0,15,8,0,8,21,3,26,14,0,14,0,0,0,120,40,154
10102101229,0,0,0,0,0,0,0,0,0,0,6,8,4,10,12,4,3,3,9,0,12,11,0,13,0,4,5,4,0,9,8,0,8,10,0,8,14,3,18,18,0,18,12,0,12,3,0,3,14,3,21,8,0,9,0,0,0,114,37,151
10102101230,0,0,0,0,0,0,0,0,0,3,0,8,4,3,3,0,0,0,6,0,3,6,0,8,4,7,9,6,0,7,3,0,7,6,0,6,7,0,7,8,0,8,5,0,5,0,0,0,4,0,4,0,0,0,6,0,6,48,13,68
10102101231,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,6,0,3,5,0,3,4,0,0,0,4,8,0,5,5,14,3,14,8,0,8,5,0,5,10,0,10,39,7,43,4,0,6,0,0,5,93,17,113
10102101232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,6,0,4,8,3,10,9,0,9,15,0,11,8,0,8,73,3,78,4,0,4,0,0,4,139,21,156
10102161001,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,4,0,0,0,4,0,9,5,5,8,3,10,15,9,5,10,30,13,45,21,0,21,13,0,10,15,0,15,22,0,22,5,0,5,0,0,0,119,44,164
10102161002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,9,5,9,10,0,10,14,3,14,12,0,12,41,0,46,0,0,0,0,0,4,92,12,105
10102161003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,8,0,8,10,0,6,21,0,17,21,0,21,34,0,34,21,0,21,59,0,57,8,0,8,0,0,0,185,7,191
10102161004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,8,0,8,13,0,13,10,0,12,9,0,13,26,0,30,6,0,6,0,0,0,86,11,98
10102161005,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,3,9,0,3,5,7,4,11,12,0,12,17,0,17,19,0,19,49,0,49,9,0,9,0,0,0,124,9,134
10102161006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,3,0,3,9,0,11,12,0,12,10,0,10,16,0,16,52,0,55,9,0,9,3,0,3,118,6,122
10102161007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,8,5,9,8,4,12,15,6,20,14,0,14,22,4,26,16,0,16,33,0,37,0,0,0,3,3,0,120,24,145
10102161008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,6,0,6,0,3,3,7,4,10,15,0,15,5,0,5,14,0,14,29,0,29,4,0,4,0,0,3,73,5,85
10102161009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,6,4,0,4,0,0,3,9,0,12,0,0,0,8,0,8,5,0,5,32,0,32,7,0,7,0,0,0,72,6,79
10102161010,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,3,0,4,6,4,5,8,13,0,13,14,0,14,18,0,20,14,0,11,29,0,30,5,0,5,0,0,0,109,18,129
10102161011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,8,8,0,8,16,0,16,19,0,19,12,0,12,44,0,42,3,0,3,0,0,0,113,10,126
10102161012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,10,0,10,17,0,17,12,0,12,45,0,49,8,0,8,0,0,0,106,4,109
10102161013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,5,0,0,4,13,0,12,14,0,14,27,0,27,15,0,15,54,0,55,7,0,7,0,0,0,144,3,149
10102161014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,4,4,0,0,0,0,0,0,0,0,4,5,0,5,20,3,25,22,0,22,17,0,17,23,0,23,47,0,47,3,0,3,0,0,0,151,10,161
10102161015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,15,15,3,18,22,0,22,19,0,19,57,0,56,5,0,5,0,0,0,138,14,147
10102161101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,10,0,0,0,0,0,0,6,3,14,4,0,4,4,0,9,6,0,6,32,0,36,4,0,4,0,0,0,82,11,98
10102161102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,3,7,5,0,3,4,0,4,7,0,7,10,0,10,26,0,30,0,0,0,0,0,0,61,13,74
10102161103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,10,0,8,5,0,5,7,0,7,9,0,9,25,0,25,5,0,5,0,0,0,65,7,73
10102161104,0,3,4,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,5,0,5,4,3,8,6,0,3,4,0,4,4,5,3,3,0,10,8,4,8,11,0,13,7,0,7,8,0,8,37,0,37,7,0,7,0,0,0,104,24,122
10102161105,3,0,6,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,4,6,3,7,0,0,0,4,0,4,3,0,7,8,0,8,9,0,7,10,0,6,9,0,9,40,0,40,7,0,7,0,0,0,93,12,106
10102161106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,6,0,0,5,4,6,8,5,0,10,6,0,5,16,0,19,12,0,12,12,0,12,12,0,12,50,0,47,3,0,3,0,0,0,130,8,140
10102161107,3,0,3,0,0,0,0,0,0,0,0,0,0,3,4,3,0,11,3,0,3,8,3,13,8,9,15,9,0,14,8,6,8,12,0,16,19,5,26,13,0,13,3,0,4,8,0,8,19,0,22,10,0,10,4,0,4,130,33,159
10102161108,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,3,7,0,0,5,0,9,3,5,4,9,0,5,6,5,3,12,17,3,21,8,0,12,13,0,10,11,0,11,43,5,47,9,0,9,0,0,0,128,30,160
10102161109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,4,0,5,3,3,4,5,22,6,23,22,0,22,29,0,31,22,0,22,49,0,49,7,0,7,3,0,3,159,18,172
10102161110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,6,3,6,0,3,3,3,7,3,0,3,9,0,11,11,0,11,3,0,3,6,0,6,43,0,41,8,0,8,0,0,0,102,14,121
10102161111,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,10,10,5,6,11,5,3,14,11,5,11,5,4,5,3,0,10,0,0,0,14,4,19,8,0,8,6,0,6,7,0,9,23,3,22,0,0,0,0,0,0,101,36,135
10102161112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,3,3,6,4,3,0,3,0,0,4,4,7,10,6,0,6,11,0,11,8,0,8,37,0,37,5,0,5,0,0,0,75,9,85
10102161113,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,6,0,0,0,0,0,4,5,0,5,7,4,6,0,3,0,4,0,9,7,0,14,5,0,5,10,0,12,6,0,6,47,0,45,10,5,14,0,0,0,109,23,128
10102161114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,3,0,0,5,5,0,4,3,0,3,8,0,8,7,0,7,8,6,11,4,0,4,12,0,14,3,0,3,0,0,0,44,11,54
10102161115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,7,0,7,7,0,7,5,0,3,5,3,4,6,3,9,4,0,4,9,0,9,3,0,3,29,3,35,5,0,5,5,0,5,87,15,98
10102161116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,7,9,8,0,5,7,0,7,9,0,9,35,0,35,5,0,8,0,0,0,82,13,92
10102161117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,7,0,7,0,0,0,0,0,0,4,0,3,10,0,10,3,0,8,7,0,7,31,0,31,4,0,4,0,0,0,70,7,81
10102161118,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,6,6,5,11,9,0,9,9,0,9,7,0,7,14,0,12,9,0,9,15,0,15,11,0,11,55,0,54,12,0,12,0,0,0,150,11,160
10102161119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,4,4,9,3,0,3,0,0,5,0,0,0,13,0,19,12,0,12,11,0,16,18,0,18,44,0,44,13,0,13,0,0,0,131,10,138
10102161120,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,4,3,0,5,10,4,9,5,4,4,3,0,9,3,0,6,9,0,6,14,3,18,7,0,7,5,0,3,4,0,4,11,0,18,4,0,4,0,0,0,87,25,114
10102161121,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,9,0,7,0,0,0,0,0,0,37,10,49
10102161122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,0,0,0,4,5,10,10,0,10,7,0,7,4,0,4,14,0,14,3,0,3,6,0,4,6,0,6,44,3,48,11,0,11,0,0,0,106,22,124
10102161123,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,3,0,4,7,0,7,5,0,3,5,0,5,5,0,5,3,0,3,4,0,4,37,10,50
10102161124,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,4,4,4,5,8,3,4,5,4,3,7,8,0,17,12,8,16,6,3,10,36,3,37,17,0,17,21,0,21,16,0,16,44,5,43,10,0,10,0,0,0,182,37,219
10102161125,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,3,3,0,3,5,3,8,6,0,3,4,0,4,6,4,14,9,0,9,11,0,11,8,0,8,15,0,15,6,0,6,0,0,0,73,17,94
10102161126,0,0,0,0,0,0,0,0,0,0,4,4,0,15,15,4,8,7,8,0,8,8,4,11,10,14,26,7,5,7,6,4,8,12,0,14,20,4,29,10,0,10,20,3,21,18,0,18,44,0,44,4,0,4,0,3,5,170,57,227
10102161127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,9,0,12,14,0,14,5,0,5,10,0,10,28,0,28,6,0,6,0,0,0,85,15,96
10102161128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,5,0,5,3,0,4,4,0,4,3,0,3,0,0,0,10,0,10,4,0,4,0,0,0,39,0,37
10102161129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,6,3,0,4,3,0,3,3,0,3,4,0,6,3,0,3,9,0,9,4,0,4,32,0,32,4,0,4,0,0,0,78,9,84
10102161130,0,3,3,0,0,3,0,5,5,0,8,8,0,5,8,4,0,5,0,3,3,10,3,9,10,10,24,4,9,12,7,6,14,3,4,8,24,3,21,10,0,10,10,0,10,8,0,8,11,0,11,13,0,13,0,4,4,124,66,186
10102161131,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,5,0,0,0,0,0,0,3,3,9,4,7,9,3,0,6,0,0,4,11,0,11,12,0,11,17,0,17,10,0,12,33,3,39,15,0,15,0,0,0,123,28,153
10102161132,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,3,4,0,6,0,0,3,0,0,0,4,0,0,6,0,6,5,0,7,10,0,10,3,0,3,5,0,5,52,0,49,7,0,7,0,0,0,93,11,102
10102161133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,3,0,0,3,4,0,4,3,0,3,0,0,4,3,0,8,11,0,11,12,0,13,14,0,14,54,0,54,6,0,6,0,0,0,109,15,119
10102161134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,4,3,4,0,3,5,0,9,4,0,3,3,0,3,0,0,0,4,0,4,3,0,4,7,0,7,15,0,15,3,0,3,0,0,0,50,12,60
10102161135,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,5,4,0,5,3,0,5,10,7,17,5,0,5,11,0,11,6,0,6,33,0,33,4,0,4,0,0,0,99,12,110
10102161136,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,5,0,5,3,4,5,0,0,0,3,0,4,4,3,6,5,0,5,12,0,12,10,0,10,46,0,46,0,0,0,0,0,0,101,15,114
10102161137,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,6,0,0,0,8,0,8,0,0,0,0,5,3,6,0,6,7,6,6,8,0,8,9,5,15,3,0,3,18,5,24,11,0,13,0,0,0,77,28,103
10102161138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,0,0,4,3,11,3,3,6,4,3,11,8,3,12,20,3,25,8,0,8,13,0,18,10,0,10,91,0,91,18,0,18,0,0,3,187,21,207
10102161139,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,9,0,5,7,0,5,3,0,3,8,7,13,7,0,7,9,3,9,8,0,8,39,0,39,8,0,8,0,0,0,91,12,107
10102161140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,6,4,0,4,0,0,5,12,0,7,12,0,13,5,0,5,7,0,12,14,0,14,40,0,43,7,0,7,0,0,0,114,14,126
10102161141,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,0,12,4,0,4,12,0,12,49,0,50,11,0,11,0,0,0,101,6,105
10102161142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,8,0,8,4,0,4,5,0,5,9,3,13,3,0,3,0,0,0,37,3,41
10102161143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,6,6,0,6,4,0,4,6,0,6,20,0,20,6,0,6,0,0,0,55,8,63
10102161144,0,0,0,0,0,0,0,0,0,0,0,3,6,5,12,4,3,8,0,4,4,11,4,11,8,3,11,6,0,6,3,4,8,7,4,11,17,0,23,16,0,14,12,0,12,10,0,15,32,0,30,9,0,9,0,0,0,142,41,183
10102161145,3,0,3,0,0,0,0,0,0,0,0,0,3,3,10,0,3,3,6,0,4,0,0,4,4,4,8,5,5,14,4,0,0,7,4,9,21,4,21,17,0,17,7,0,12,10,0,10,55,3,58,15,0,15,0,0,0,152,26,179
10102161146,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,4,0,4,5,0,6,7,3,5,3,4,6,5,0,5,5,0,10,8,0,8,9,0,7,0,0,0,50,0,48,13,0,13,0,0,0,102,14,116
10103101301,0,5,6,0,0,0,0,0,4,0,9,11,0,15,18,3,7,10,6,0,8,3,3,3,0,8,6,13,0,13,0,0,0,3,0,7,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,5,0,3,0,3,6,45,52,97
10103101302,0,4,4,0,0,0,0,3,3,0,8,8,3,15,16,3,0,5,7,6,16,9,4,16,5,9,15,9,6,20,9,4,8,0,4,9,15,0,13,9,0,9,9,0,9,3,0,5,5,3,12,9,0,8,6,4,7,103,75,180
10103101303,0,0,0,0,0,0,0,6,0,0,7,7,3,9,14,4,10,10,6,4,9,9,0,8,8,3,12,9,3,11,3,7,9,0,0,3,15,0,16,3,0,3,0,0,0,0,0,0,4,0,0,6,0,6,0,4,3,71,49,120
10103101304,0,0,0,0,0,0,4,6,5,0,4,4,0,9,11,3,7,14,12,0,12,4,3,13,8,9,19,11,7,14,9,0,12,8,0,11,14,9,16,10,0,10,14,0,14,6,0,6,0,0,0,5,0,5,0,6,0,110,61,170
10103101305,0,9,4,4,0,4,0,0,0,0,0,0,0,9,11,0,5,5,4,0,7,7,3,8,3,5,5,3,0,8,9,0,9,4,0,7,12,0,13,9,0,9,4,0,4,7,0,7,12,0,12,3,0,3,0,6,7,96,42,138
10103101306,0,0,3,0,0,0,0,0,0,0,0,0,6,4,9,0,0,0,3,0,3,0,0,7,4,0,4,5,0,5,0,0,0,4,0,3,8,0,8,3,0,3,7,0,3,0,0,0,10,0,10,3,0,3,0,0,0,54,16,68
10103101307,0,0,3,0,0,0,0,0,0,0,0,0,0,4,8,0,9,3,8,0,8,4,9,12,4,0,6,6,3,9,4,3,5,4,0,8,9,0,7,7,0,7,8,0,8,3,0,3,8,0,9,7,0,7,0,0,6,78,38,117
10103101308,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,3,4,3,3,5,4,10,3,7,5,0,5,0,0,0,8,0,8,11,4,13,12,0,12,6,0,6,0,0,0,12,0,12,0,0,4,0,0,0,70,28,99
10103101401,0,0,4,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,10,0,10,6,0,14,4,6,6,7,0,10,4,3,6,4,0,3,6,5,12,0,0,0,0,0,0,0,0,0,5,0,5,3,0,3,0,0,6,53,33,92
10103101402,0,0,0,0,0,0,0,3,3,0,0,0,0,12,21,4,8,6,8,0,11,4,9,8,3,0,5,10,0,4,7,5,11,5,0,5,17,7,23,14,0,12,11,0,16,4,0,4,11,0,11,4,0,4,3,5,4,101,57,155
10103101403,0,0,0,0,0,0,0,4,4,0,8,8,0,17,18,0,4,6,10,5,19,6,11,15,9,4,13,8,9,15,0,8,9,7,7,12,12,5,17,11,0,11,3,0,3,5,0,5,9,3,13,3,0,7,3,7,4,90,85,182
10103101404,0,4,3,0,5,5,0,0,4,0,12,12,3,23,23,0,11,13,5,3,14,0,8,9,4,14,21,8,0,11,6,3,10,4,4,7,18,6,29,15,0,15,6,0,11,5,0,5,11,4,9,13,0,13,3,5,7,108,97,204
10103101405,0,3,3,0,0,0,0,3,3,5,4,7,6,15,19,0,8,6,13,5,24,0,9,13,3,10,9,9,3,14,5,0,3,6,0,7,17,0,21,11,0,11,10,0,10,0,0,0,9,0,17,8,3,6,4,5,10,97,85,180
10103101406,0,0,0,0,0,0,0,0,0,0,3,8,5,8,15,0,4,8,14,10,27,14,9,18,7,4,13,10,5,10,4,5,14,5,4,10,21,0,26,16,0,16,13,3,11,10,0,5,15,4,19,12,0,12,4,4,5,145,66,205
10103101407,0,6,0,0,0,0,0,0,0,0,0,0,0,10,9,0,11,8,9,8,14,7,5,11,9,3,10,4,0,11,3,0,9,5,0,9,13,4,17,9,0,9,6,0,6,8,0,8,13,5,22,8,6,12,7,4,11,106,57,161
10103101408,0,0,0,0,0,0,0,0,0,0,3,3,0,5,9,0,0,3,0,4,6,0,3,3,0,8,8,11,5,12,4,4,5,0,0,0,11,0,11,11,0,11,6,0,6,0,0,0,3,0,4,3,0,3,0,0,0,53,32,84
10103101409,0,0,3,0,0,0,0,0,0,0,3,3,0,5,14,3,11,16,3,3,5,9,0,11,13,10,19,7,0,6,5,4,7,7,0,7,15,3,20,6,0,6,6,0,6,4,0,4,7,0,8,3,0,3,8,0,9,97,53,154
10103101410,0,0,0,0,0,0,3,0,3,0,6,4,0,13,15,0,10,10,4,5,19,16,10,21,8,3,10,9,0,7,3,5,11,7,0,11,9,9,20,6,0,6,3,3,7,9,0,9,8,0,8,7,0,9,0,6,6,103,77,173
10103101411,0,0,0,0,5,5,0,3,3,0,7,7,4,16,15,0,13,16,12,3,16,4,3,7,5,3,14,6,5,9,0,5,7,4,8,7,16,7,27,8,0,8,7,0,7,7,0,7,7,0,7,4,0,5,3,0,4,91,80,167
10103101412,0,4,5,0,0,0,0,0,0,0,3,0,0,9,13,3,11,7,10,6,18,11,11,15,18,7,21,9,7,22,11,3,19,8,3,16,22,6,31,13,0,13,10,6,15,6,4,5,14,0,18,14,0,16,0,0,4,149,79,227
10103101414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,5,0,0,3,4,4,4,4,0,8,0,0,3,12,0,12,8,0,10,0,0,0,6,4,9,3,0,3,0,0,8,6,0,6,0,0,0,52,19,70
10103101415,4,0,0,0,0,0,0,0,0,0,0,0,6,3,9,3,3,8,12,4,16,9,9,12,15,0,15,7,5,6,3,3,11,12,0,12,17,3,21,11,0,11,5,0,10,12,0,12,9,0,9,6,0,6,0,0,0,125,37,160
10103101417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6
10103101419,4,4,5,0,0,0,0,3,4,4,4,5,3,14,16,3,9,12,7,13,19,8,8,17,5,7,16,14,0,9,13,8,14,9,6,14,19,3,23,12,0,12,12,0,12,4,0,4,20,0,20,7,0,7,4,3,3,142,69,209
10103101420,0,0,0,0,0,0,0,0,0,0,4,4,0,4,3,0,0,0,5,0,4,5,0,5,3,0,3,4,0,6,0,0,0,3,0,3,7,3,11,9,0,9,15,0,15,5,0,5,10,0,10,6,0,6,0,0,0,92,16,107
10103101421,0,4,4,0,0,0,3,0,0,0,10,10,0,24,26,6,9,15,9,7,17,5,11,11,8,4,12,10,4,16,10,0,11,5,0,9,10,6,14,8,0,8,9,0,9,0,0,5,9,0,9,7,0,7,4,7,3,92,88,181
10103101501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10103101502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10103101503,0,0,0,0,4,4,0,0,0,0,7,4,0,22,19,0,3,3,6,4,7,5,3,10,7,3,8,4,0,6,0,0,3,3,3,10,6,0,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5,5,56,54,105
10103101505,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,7,9,0,8,6,0,6,3,0,3,0,0,0,4,0,4,0,0,0,0,0,0,23,7,31
10103101511,0,0,5,0,0,0,0,0,0,0,5,5,0,12,15,0,4,7,3,3,9,4,3,4,11,0,14,5,8,7,0,0,0,0,0,0,4,0,6,5,0,5,4,0,4,0,0,0,9,0,5,5,0,5,0,7,5,51,43,97
10103101512,0,0,0,3,0,3,0,0,0,0,0,0,0,8,8,0,0,0,5,3,3,3,0,6,0,0,0,0,0,3,0,0,0,0,0,0,5,0,4,4,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,34,21,55
10103101514,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,3,0,4,4,0,0,0,0,0,3,0,0,0,5,0,5,3,0,3,6,0,6,9,0,9,10,0,10,3,0,3,0,0,0,46,7,49
