SA1_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
12703173215,0,0,0,0,0,0,0,0,0,0
12703173216,104,73,82,58,69,45,37,14,4,497
12703173217,97,75,94,70,60,40,31,19,7,488
12703173218,86,70,53,49,69,43,35,31,12,436
12703173219,88,46,79,82,47,66,52,26,9,499
12703173220,72,63,67,45,44,44,28,21,7,394
12703173221,95,77,66,74,68,67,44,27,7,529
12703173222,33,20,47,48,29,36,25,14,5,259
12703173223,96,65,79,66,60,64,51,36,15,530
12703173224,117,70,68,81,55,54,38,15,19,504
12703173225,115,63,86,66,67,80,56,33,11,574
12703173226,54,40,21,38,40,40,35,16,7,287
12703173227,142,96,89,68,73,86,60,37,8,660
12703173228,116,79,96,77,68,59,57,42,10,607
12703173229,175,109,112,109,76,93,66,50,14,807
12703173230,47,41,36,29,41,46,36,29,4,312
12703173301,147,108,53,104,100,64,29,11,0,611
12703173302,85,61,46,51,73,51,15,8,0,398
12703173303,74,64,32,46,41,45,24,7,0,331
12703173304,98,61,31,61,61,37,24,10,8,393
12703173305,119,80,73,75,76,78,37,12,6,552
12703173306,65,51,37,39,51,44,23,8,0,322
12703173307,61,42,35,55,42,30,24,7,0,294
12703173308,137,85,59,98,88,46,12,9,3,524
12703173309,75,54,48,45,42,50,17,9,3,337
12703173310,82,100,57,55,92,60,24,18,0,494
12703173311,113,97,46,55,82,36,24,8,0,450
12703173312,145,103,84,80,95,66,39,7,0,626
12703173313,122,104,53,80,78,71,21,12,9,545
12703173314,94,61,35,68,41,50,16,7,6,382
12703173315,135,67,48,75,65,35,23,5,0,456
12703173316,3,0,0,3,0,0,4,7,10,29
12703173317,87,45,40,53,47,31,13,0,0,321
12703173318,192,151,106,119,150,99,47,9,4,881
12703173319,86,90,64,57,57,37,26,33,74,520
12703173320,62,51,45,29,51,34,16,3,0,293
12703173321,118,90,55,59,75,47,20,10,0,474
12703173322,49,21,24,27,17,24,17,10,8,188
12703173323,95,54,38,45,67,44,24,16,0,386
12703173324,66,48,24,43,56,31,12,4,0,280
12703173325,119,97,74,75,86,66,20,7,0,543
12703173326,56,30,36,47,13,29,11,6,0,239
12703173327,185,129,67,116,134,81,43,12,4,775
12703173328,114,85,62,74,55,69,33,5,3,492
12703173329,126,92,53,76,65,64,23,8,0,513
12703173330,0,0,0,0,3,5,0,0,0,5
12703173331,123,99,41,63,99,48,28,5,0,511
12703173332,89,99,51,55,73,68,34,12,5,474
12703173333,112,74,69,75,75,63,10,8,3,490
12703173334,114,74,62,50,61,50,34,22,0,461
12703173335,110,91,68,69,94,67,34,13,6,536
12703173336,69,58,36,45,46,52,41,119,91,563
12801152901,62,51,24,34,68,41,35,36,14,377
12801152902,99,63,29,50,93,54,32,17,0,442
12801152903,121,51,35,76,93,56,37,27,11,503
12801152904,107,96,24,48,99,88,33,43,11,547
12801152905,49,64,28,29,57,73,56,24,15,390
12801152906,93,52,37,64,65,61,41,30,3,457
12801152907,73,30,27,43,55,48,37,28,5,357
12801152908,136,103,58,77,109,108,51,33,12,687
12801152909,81,40,32,45,50,36,30,25,9,349
12801152910,76,54,36,44,66,27,37,19,8,354
12801152911,105,62,19,63,79,48,30,27,3,436
12801152912,115,89,38,60,99,67,72,37,13,592
12801152913,65,29,26,54,39,32,21,46,7,315
12801152914,87,58,30,49,73,48,33,35,12,426
12801152915,81,36,49,56,40,34,32,22,11,354
12801152916,63,49,20,44,53,38,30,19,5,337
12801152917,90,43,37,53,67,48,43,33,23,458
12801152918,75,30,60,62,52,58,50,22,12,419
12801152919,97,44,55,75,58,59,48,44,16,490
12801152920,59,49,106,61,40,46,25,7,4,397
12801152921,62,54,164,104,86,102,59,57,30,711
12801152922,111,39,84,91,60,64,33,20,10,518
12801152923,50,37,49,44,47,55,37,17,9,348
12801152924,76,37,74,71,45,34,37,18,11,394
12801152925,67,41,93,85,68,63,35,23,5,486
12801152926,69,30,68,75,74,52,53,31,3,472
12801152927,105,43,50,77,59,79,49,23,12,500
12801152928,94,47,38,64,57,44,37,28,13,426
12801152929,124,51,60,78,64,66,39,24,11,526
12801152930,88,63,17,55,69,65,40,44,8,450
12801152931,113,49,39,70,61,53,39,45,17,490
12801152932,77,87,36,49,83,72,71,32,6,518
12801152933,47,38,15,30,38,47,35,26,27,311
12801152934,103,76,32,59,85,61,64,22,9,511
12801152935,117,62,30,60,72,76,42,18,18,490
12801152936,95,71,35,58,79,56,45,21,7,460
12801152937,92,87,24,54,102,39,31,18,10,452
12801152938,105,71,45,67,76,83,33,20,21,521
12801152939,74,47,19,44,56,30,23,11,3,315
12801152940,125,93,39,69,78,97,41,27,11,577
12801153001,133,46,42,90,66,59,67,43,11,561
12801153002,65,50,32,34,51,48,32,75,58,443
12801153003,111,54,41,75,78,61,40,20,23,499
12801153004,59,28,57,35,54,38,29,31,47,376
12801153005,64,41,86,74,47,21,19,5,4,355
12801153006,115,56,106,90,61,56,48,45,19,598
12801153007,83,51,30,51,75,52,47,33,12,428
12801153008,85,104,50,59,95,121,49,29,20,614
12801153009,61,33,11,33,47,38,36,8,7,273
12801153010,68,74,18,40,72,95,60,39,17,480
12801153011,86,75,14,34,96,56,71,26,14,469
12801153012,82,74,69,80,88,96,71,36,12,601
12801153014,80,44,107,86,72,64,35,23,10,518
12801153015,65,36,48,38,50,32,34,21,13,339
12801153016,104,42,46,72,65,30,38,16,29,451
12801153017,73,51,40,36,53,38,34,46,7,386
12801153018,74,46,35,55,59,42,47,34,14,403
12801153019,86,42,41,58,61,43,31,31,9,409
12801153020,32,28,5,28,23,22,43,158,92,434
12801153021,86,46,40,59,54,37,35,42,18,424
12801153022,158,59,41,107,89,63,45,26,7,606
12801153023,126,61,44,91,74,60,44,39,22,552
12801153024,105,58,61,76,72,60,30,39,14,519
12801153025,100,37,26,64,58,46,41,39,13,419
12801153026,62,28,77,69,50,30,23,43,110,480
12801153027,82,46,40,74,58,63,64,41,15,484
12801153028,103,77,51,81,61,58,61,34,12,537
12801153029,137,84,31,86,107,70,53,22,9,601
12801153030,40,22,77,43,32,38,41,29,4,331
12801153031,82,54,133,104,71,48,33,19,8,566
12801153032,99,76,104,96,75,68,70,56,19,658
12801153033,77,40,33,51,47,35,25,19,12,351
12801153034,103,59,76,91,73,76,30,45,67,620
12801153035,62,53,56,62,47,41,24,17,7,361
12801153036,159,62,60,104,94,63,64,43,27,662
12801153037,127,66,48,96,75,74,56,31,21,588
12801153040,73,60,57,78,60,56,28,24,7,428
12801153041,33,22,77,45,35,38,38,31,8,328
12801153042,24,50,138,55,26,37,26,19,3,378
12801153043,41,28,113,67,28,23,36,14,0,341
12801153044,61,48,178,67,33,29,7,0,0,431
12801153045,71,51,59,50,58,57,57,25,8,442
12801153046,33,31,120,61,18,23,31,18,3,349
12801153047,27,17,10,19,26,25,45,39,58,256
12801153048,46,31,122,56,43,30,19,21,6,369
12801153101,0,0,0,0,0,0,0,0,0,0
12801153102,0,0,0,0,0,0,0,0,0,0
12801153103,56,36,39,44,67,48,45,25,9,371
12801153104,29,34,16,15,37,20,17,24,5,201
12801153105,127,56,67,97,102,73,54,57,18,640
12801153106,59,56,20,42,58,68,45,24,8,389
12801153107,79,38,30,46,60,45,33,55,6,392
12801153108,46,27,48,50,34,41,27,11,10,290
12801153109,82,66,52,50,89,72,72,74,10,570
12801153110,100,90,40,63,90,80,79,48,11,602
12801153111,67,46,21,57,65,55,45,39,21,420
12801153112,17,18,17,14,14,27,37,126,140,406
12801153113,131,58,36,81,84,64,61,59,14,585
12801153114,88,53,69,74,65,50,30,3,3,439
12801153115,108,96,70,69,87,92,69,45,14,655
12801153116,100,57,41,67,77,67,78,55,30,573
12801153117,111,68,51,81,80,70,57,20,16,555
12801153118,63,45,49,49,55,75,44,39,14,431
12801153119,57,40,25,25,42,39,30,19,13,299
12801153120,65,67,34,42,64,57,39,39,12,422
12801153121,87,43,47,59,62,64,43,29,21,463
12801153122,86,65,48,53,93,72,74,79,19,577
12801153123,57,42,47,45,51,48,85,198,262,833
12801153124,71,49,43,56,64,41,38,30,16,413
12801153125,82,51,26,53,67,44,27,32,8,392
12801153126,88,33,35,57,46,49,55,25,5,395
12801153127,82,78,40,61,85,49,41,24,8,470
12801153128,61,33,29,40,57,31,28,17,6,302
12801153129,53,46,23,37,54,32,19,23,5,293
12801153130,79,44,28,67,65,54,37,39,13,428
12801153131,108,90,51,57,82,68,40,39,22,548
12801153132,56,30,26,40,35,41,35,39,8,302
12801153133,60,34,30,43,57,40,38,64,31,386
12801153134,93,64,44,65,87,46,69,71,96,638
12801153135,77,60,46,28,90,64,37,43,14,453
12801153136,85,43,80,86,66,77,54,48,18,569
12801153137,105,50,61,85,72,101,163,74,26,739
12801160201,132,73,26,85,89,42,29,17,3,500
12801160202,52,63,123,90,82,82,45,27,0,572
12801160203,83,38,96,72,48,35,34,28,10,448
12801160204,108,42,54,76,62,68,36,14,15,489
12801160205,0,0,0,0,0,0,0,0,0,5
12801160206,52,36,91,50,31,34,38,17,3,351
12801160207,102,74,78,94,73,56,51,14,14,545
12801160208,99,36,125,85,63,47,41,35,16,536
12801160209,54,34,31,38,41,60,91,58,28,428
12801160211,84,49,24,56,66,43,48,20,11,399
12801160212,152,41,108,113,62,39,51,29,18,609
12801160214,100,58,42,52,86,59,57,25,13,489
12801160215,112,58,75,66,61,63,31,15,9,478
12801160216,101,70,120,93,89,74,32,18,11,609
12801160217,0,0,0,0,0,0,0,0,0,4
12801160218,117,75,136,99,70,42,38,22,9,613
12801160219,115,57,41,68,75,38,35,6,9,440
12801160220,72,40,77,58,61,71,76,54,24,526
12801160222,88,56,26,55,69,35,37,24,10,390
12801160223,87,62,129,86,63,64,31,25,8,548
12801160224,117,45,128,89,67,46,42,16,10,555
12801160225,35,26,62,43,43,36,28,9,4,275
12801160226,81,47,34,64,63,43,39,49,56,482
12801160227,89,34,53,71,42,50,35,42,10,422
12801160228,82,31,48,54,54,27,17,12,0,331
12801160229,46,36,91,66,40,45,45,23,6,401
12801160230,40,32,78,61,59,50,23,10,7,370
12801160231,31,18,79,46,41,40,38,30,6,331
12801160232,39,48,98,48,44,22,9,10,0,324
12801160233,97,51,30,60,62,40,24,9,5,388
12801160301,91,36,29,43,37,32,34,14,16,337
12801160302,82,42,53,56,63,79,88,58,21,541
12801160303,59,76,10,25,81,57,41,29,13,394
12801160304,84,67,23,51,69,53,35,19,20,427
12801160305,91,43,38,67,71,69,40,24,10,443
12801160306,71,50,43,42,46,71,65,11,10,407
12801160307,61,47,46,31,55,55,40,20,15,380
12801160308,111,58,67,53,69,48,29,12,24,484
12801160309,111,71,46,65,81,80,73,27,21,576
12801160310,67,37,47,56,43,45,50,32,20,390
12801160311,96,48,21,63,53,44,48,22,10,407
12801160312,63,48,36,37,54,34,27,20,3,324
12801160313,95,40,47,63,60,46,49,38,20,455
12801160314,69,44,12,49,48,50,34,14,7,334
12801160315,79,51,43,54,53,76,95,56,23,533
12801160316,116,75,34,69,65,58,44,5,10,474
12801160317,103,76,44,56,70,83,65,41,19,554
12801160318,55,31,42,40,32,50,33,38,7,332
12801160319,104,53,29,60,56,61,41,16,9,423
12801160320,81,37,37,48,55,54,52,41,21,429
12801160321,59,78,30,36,76,63,43,17,4,415
12801160322,90,44,27,51,59,50,33,23,15,394
12801160323,108,67,49,54,82,72,70,40,20,571
12801160324,122,60,65,67,69,53,38,24,16,522
12801160325,90,64,28,49,71,74,56,28,12,465
12801160326,108,42,34,73,56,44,45,32,17,445
12801160327,96,56,43,51,55,70,48,12,7,443
12801160328,139,81,50,85,107,66,71,25,10,640
12801160329,148,27,47,103,43,34,33,19,11,471
12801160402,28,42,115,58,41,48,20,9,6,376
12801160403,71,54,154,103,72,62,48,21,6,594
12801160404,56,27,79,52,40,39,15,7,3,321
12801160405,55,42,104,71,66,68,56,17,7,489
12801160406,52,46,55,41,51,44,24,17,10,339
12801160407,58,41,152,87,53,48,38,11,3,486
12801160408,35,37,96,69,35,47,20,5,4,349
12801160409,26,30,78,41,45,74,88,69,26,476
12801160410,40,33,99,43,50,48,44,28,8,403
12801160411,41,31,90,54,57,62,48,20,15,416
12801160412,78,41,36,59,46,62,40,13,7,373
12801160413,27,36,18,14,27,43,33,19,5,220
12801160414,83,48,141,108,66,78,84,42,18,666
12801160415,32,15,83,41,29,64,86,60,71,482
12801160416,60,53,34,33,59,63,43,20,5,369
12801160417,46,50,14,32,38,67,57,34,9,358
12801160418,57,43,21,28,49,47,39,16,3,296
12801160419,23,35,76,36,46,78,41,14,5,350
12801160420,73,50,136,62,74,68,45,13,4,521
12801160421,51,18,8,24,43,35,34,22,7,250
12801160422,11,6,11,11,18,29,56,22,5,176
12801160423,64,54,96,65,67,79,71,25,5,518
12801160424,89,84,52,34,97,86,48,58,116,658
12801160425,48,29,15,25,51,64,42,16,0,295
12801160426,56,28,60,40,37,59,50,16,13,358
12801160427,79,37,32,48,69,101,82,39,12,501
12801160428,41,37,79,53,54,54,63,33,8,425
12801160429,71,38,22,46,55,77,61,26,4,398
12801160430,93,39,23,45,50,41,24,18,3,344
12801160431,94,61,43,66,62,48,45,28,8,456
12801160432,79,58,32,43,72,37,26,24,6,382
12801160433,29,24,84,59,32,58,36,25,13,370
12801160434,23,40,63,43,27,34,45,27,5,305
12801160435,101,60,37,68,69,77,66,37,14,525
12801160436,14,10,23,17,22,18,43,11,14,170
12801160437,39,43,116,63,35,36,21,9,5,364
12801160438,69,35,39,40,40,74,47,25,11,376
12801160440,37,49,34,21,42,55,43,16,5,297
12801160441,51,55,18,27,50,60,56,28,18,348
12801160442,45,41,66,55,43,79,109,53,14,501
12801160443,36,14,52,31,36,38,25,11,5,254
12801160444,43,7,17,28,42,46,30,16,5,248
12801160445,32,35,26,25,33,32,63,30,9,282
12801160446,50,29,107,71,55,84,65,35,8,513
12801160447,24,31,108,37,35,38,14,9,6,295
12801160448,58,38,27,26,47,53,47,20,8,324
12801160449,92,64,39,68,97,84,59,29,4,539
12801160451,33,22,58,40,42,43,66,58,20,384
12801160452,12,14,19,20,36,52,50,32,14,250
12801160453,132,70,66,72,79,63,47,22,4,565
12801160454,65,39,32,24,56,108,61,32,6,423
12801160455,57,38,68,68,38,39,17,6,5,339
12801160456,35,51,11,16,56,48,38,22,16,298
12801160457,25,28,53,38,20,41,12,3,4,232
12801160458,0,0,0,0,0,0,0,0,0,0
12801160459,76,39,52,44,63,58,36,21,9,399
12801160460,0,0,0,0,0,0,0,0,0,0
12801160461,51,23,13,31,33,36,44,16,4,251
12801160462,113,41,44,72,44,39,24,7,3,397
12801160463,48,27,41,33,49,61,39,17,3,315
12801160464,0,0,0,0,0,0,0,0,0,0
12801160465,208,173,53,130,170,102,45,4,0,879
12801160466,0,0,0,0,0,0,0,0,0,0
12801160467,26,32,84,48,53,48,60,20,11,377
12801160468,28,30,152,63,44,36,33,9,3,411
12801160469,0,4,0,0,0,6,0,0,0,14
12801160470,136,68,21,91,78,67,30,4,0,492
12801160501,119,68,37,64,57,55,44,28,7,478
12801160502,62,70,26,29,68,56,60,24,20,401
12801160503,85,82,28,40,67,81,57,21,9,472
12801160504,124,69,28,62,88,81,64,22,8,538
12801160505,71,38,19,33,49,33,29,18,4,295
12801160506,51,37,23,23,45,48,25,19,3,278
12801160507,51,43,20,22,51,26,34,20,12,280
12801160508,114,108,51,72,94,96,52,28,15,627
12801160601,118,80,28,72,91,66,50,33,13,562
12801160602,68,38,21,43,49,37,25,8,4,299
12801160603,88,52,24,63,65,54,31,26,3,414
12801160604,115,66,38,85,53,59,46,29,16,506
12801160605,81,71,88,71,84,84,63,34,8,582
12801160606,49,48,102,46,46,30,26,10,3,357
12801160607,83,69,23,38,89,71,41,42,15,474
12801160608,75,82,19,37,62,70,34,5,4,401
12801160609,72,54,31,37,58,81,94,31,17,465
12801160610,54,56,27,31,51,72,48,19,13,377
12801160611,127,96,53,89,90,87,59,28,8,642
12801160612,53,46,23,29,59,37,36,33,7,324
12801160613,86,66,41,42,68,74,66,24,16,478
12801160614,77,48,61,48,65,58,43,12,19,421
12801160615,0,0,0,0,0,0,0,0,0,0
12801160616,99,93,56,78,95,97,57,20,17,604
12801160617,99,102,336,151,102,92,104,42,0,1024
12801160618,54,35,25,33,30,38,24,23,5,278
12801160619,57,50,14,36,58,36,34,24,6,316
12801160620,85,48,47,55,55,53,45,16,7,414
12802153301,58,26,30,32,35,24,28,4,0,238
12802153302,49,33,37,30,43,60,41,27,9,318
12802153303,121,64,52,88,57,46,41,17,5,487
12802153304,4,0,3,0,5,0,4,0,0,13
12802153305,108,80,43,63,97,52,52,21,7,518
12802153306,52,58,14,35,51,40,43,136,216,646
12802153307,59,26,27,30,39,22,15,21,5,245
12802153308,121,69,63,82,95,64,61,38,10,605
12802153309,111,76,34,68,93,72,69,38,21,577
12802153310,35,21,19,24,33,40,20,4,4,194
12802153311,45,33,33,25,27,53,27,6,0,243
12802153312,82,60,36,60,53,31,39,22,3,395
12802153313,40,38,23,37,62,40,35,28,14,312
12802153314,105,49,33,62,54,47,44,25,4,420
12802153315,85,42,107,75,58,43,35,33,14,491
12802153316,97,42,29,61,59,42,37,27,4,397
12802153317,64,21,18,41,33,26,33,18,0,257
12802153318,51,34,41,42,35,41,37,14,11,312
12802153401,45,44,28,32,48,55,59,23,3,344
12802153402,0,0,0,0,0,0,0,0,0,0
12802153403,72,39,33,43,49,41,41,19,3,339
12802153404,64,68,44,48,46,79,37,16,3,409
12802153405,78,34,62,52,46,61,66,21,0,417
12802153406,83,59,37,59,66,91,61,20,8,490
12802153407,62,38,31,35,40,32,42,18,3,294
12802153408,81,64,58,53,48,121,80,15,12,529
12802153409,93,68,49,65,61,65,77,35,3,507
12802153410,64,23,42,50,23,44,39,29,9,321
12802153411,40,45,30,18,36,67,18,5,3,266
12802153412,64,62,33,38,61,69,58,24,11,415
12802153413,28,27,25,22,33,34,48,25,3,242
12802153414,104,80,54,69,88,94,76,30,7,592
12802153415,62,32,46,40,39,49,47,18,8,341
12802153416,92,48,36,56,56,78,59,21,7,454
12802153417,0,4,0,0,3,0,0,0,3,11
12802153418,37,36,10,23,26,39,41,24,24,268
12802153419,78,49,43,40,53,79,45,15,0,406
12802153420,88,51,49,62,45,85,62,13,3,457
12802153421,0,0,0,0,4,3,0,0,0,6
12802153422,33,23,25,16,24,46,26,7,0,206
12802153423,88,65,44,46,69,62,55,14,3,446
12802153424,70,80,56,39,74,100,74,31,11,525
12802153425,44,47,35,26,32,67,26,11,6,307
12802153426,38,39,30,23,34,54,32,12,3,259
12802153427,35,34,20,23,28,44,36,6,0,225
12802153428,51,37,25,36,30,41,15,9,0,235
12802153429,60,41,27,33,47,41,33,11,0,300
12802153430,47,39,30,26,29,50,30,11,9,270
12802153431,60,50,25,37,38,48,22,6,4,285
12802153432,81,48,34,51,63,54,43,12,4,379
12802153501,48,61,36,25,42,60,47,11,0,336
12802153502,88,66,44,49,74,80,55,20,0,479
12802153503,68,67,38,41,54,60,47,31,48,448
12802153504,90,57,37,48,66,75,37,14,0,417
12802153505,3,4,0,0,7,4,5,4,0,24
12802153506,174,116,49,110,136,94,59,13,0,747
12802153507,68,68,44,31,72,83,45,21,8,434
12802153508,67,28,54,44,34,40,32,30,12,345
12802153509,77,48,20,44,44,39,56,13,0,345
12802153510,86,35,34,65,46,51,39,8,0,360
12802153511,43,42,26,28,44,36,27,9,0,263
12802153512,83,42,46,49,55,84,55,8,0,422
12802153513,99,74,45,51,100,74,69,33,3,551
12802153514,89,47,71,58,51,49,38,19,0,435
12802153515,101,57,75,62,50,35,29,10,0,413
12802153516,0,0,0,0,0,0,0,0,0,0
12802153517,0,0,3,0,0,4,0,0,0,10
12802153518,54,57,23,33,51,60,23,3,0,312
12802153519,211,129,117,131,118,163,82,14,5,974
12802153520,53,29,30,25,21,23,8,3,0,198
12802153521,80,48,31,44,55,48,24,20,7,358
12802153522,144,76,78,99,71,58,32,28,12,589
12802153523,68,61,39,38,61,51,19,4,4,351
12802153524,42,52,22,19,53,50,22,9,3,268
12802153525,107,88,48,66,61,92,53,13,5,533
12802153526,69,67,43,42,65,75,48,9,0,411
12802153527,35,42,25,17,36,52,26,8,3,242
12802153528,47,22,39,38,40,19,11,7,0,235
12802153529,121,64,101,81,53,65,30,21,5,539
12802153530,86,77,34,43,71,89,40,17,0,455
12802153531,28,35,20,18,41,41,15,9,0,204
12802153532,132,70,34,79,84,70,75,28,5,567
12802153533,27,34,37,26,26,24,17,11,0,188
12802153534,103,56,31,80,52,54,84,43,15,524
12802153535,63,50,42,44,53,60,53,33,6,406
12802153536,53,68,24,43,55,77,74,10,6,402
12802153537,0,0,0,0,0,0,0,0,0,0
12802153538,66,40,77,54,55,48,30,14,6,390
12802153539,30,10,20,17,14,18,30,40,91,264
12802153540,51,26,31,29,34,31,33,14,0,243
12802153541,71,43,23,37,48,59,60,14,9,367
12802153542,73,41,26,65,43,63,56,6,0,373
12802153543,73,87,27,44,95,67,29,16,5,436
12802153544,59,77,15,35,66,60,26,10,0,348
12802153545,73,57,36,32,56,47,28,12,3,347
12802153546,30,41,21,21,38,32,18,9,0,201
12802153547,97,52,54,70,65,66,56,34,7,490
12802153548,49,32,21,26,32,52,28,15,7,263
12802153549,62,45,39,43,35,59,31,19,4,335
12802153550,59,66,26,44,69,68,33,13,7,385
12802153551,69,40,43,29,48,50,39,7,5,328
12802153552,74,38,23,54,36,43,71,18,3,355
12802153553,65,46,26,53,48,32,67,18,9,366
12802153554,126,58,59,90,72,42,56,17,10,524
12802153555,92,50,25,55,61,61,43,14,4,398
12802153556,80,53,42,57,66,56,55,26,0,424
12802153557,42,45,11,34,51,34,45,18,0,291
12802153601,30,21,18,26,32,29,39,21,0,224
12802153602,82,38,19,53,57,52,51,15,5,364
12802153603,75,51,39,47,66,40,34,17,7,375
12802153604,87,37,33,55,53,44,32,32,10,380
12802153605,94,36,41,66,60,43,35,12,5,375
12802153606,118,54,56,90,65,49,29,19,10,484
12802153607,79,40,40,50,52,47,25,9,8,347
12802153608,69,38,30,33,48,36,28,10,0,296
12802153609,117,65,45,80,74,55,38,22,20,509
12802153610,144,87,37,85,103,67,43,20,13,593
12802153611,129,56,32,72,83,52,42,18,5,504
12802153612,38,44,18,18,45,41,37,12,3,252
12802153613,76,40,18,51,57,31,28,43,6,340
12802153614,76,32,28,53,56,57,49,22,0,384
12802153615,14,21,19,13,18,31,46,8,0,172
12802153616,78,51,30,61,59,47,46,29,5,397
12802153617,140,77,50,94,110,71,52,38,15,642
12802153618,123,59,162,117,87,74,64,36,6,732
12802153619,82,32,47,51,43,42,38,15,7,365
12802153620,179,76,44,103,122,69,43,9,8,645
12802153621,115,46,46,89,77,58,56,23,4,518
12802153622,155,78,42,111,106,52,40,18,4,614
12802153623,56,33,18,47,39,50,62,42,20,360
12802153624,123,89,32,66,108,66,61,30,13,588
12802153625,82,95,40,46,89,74,59,37,9,529
12802153626,81,63,27,48,65,54,30,27,5,399
12802153627,50,29,30,43,50,35,31,17,5,291
12802153628,72,40,23,56,51,27,34,29,7,341
12802153629,57,38,19,36,50,49,35,9,7,300
12802153630,81,32,44,56,61,31,39,15,3,372
12802153631,154,63,51,104,94,69,66,23,6,623
12802153632,96,59,21,65,81,53,28,18,3,424
12802153633,125,79,29,70,102,55,50,19,15,543
12802153634,109,63,32,70,75,56,51,23,7,485
12802153635,68,27,24,43,44,40,48,25,15,333
12802153636,72,37,34,52,53,53,32,14,6,354
12802153637,114,60,45,87,74,67,39,12,11,514
12802153638,128,70,42,90,72,63,46,22,7,533
12802153639,113,47,33,68,57,48,52,37,7,462
12802153640,115,45,28,82,51,31,39,30,4,430
12802153641,92,50,35,57,83,65,32,17,5,430
12802153642,101,78,37,73,93,63,54,29,16,545
12802153643,124,51,72,79,76,64,56,64,90,677
12802153644,117,57,179,115,86,69,38,17,12,695
12802153645,84,63,25,49,77,54,63,52,13,479
12802153646,52,56,33,43,55,67,54,30,9,396
12802153647,120,83,28,83,97,55,76,31,4,569
12802153648,93,34,31,71,46,33,35,29,5,385
12802153649,101,54,28,77,67,42,68,62,14,517
12802153701,12,12,6,8,4,0,0,0,0,42
12802153801,81,48,46,73,57,46,33,13,3,395
12802153802,58,40,14,46,40,33,13,30,10,282
12802153803,102,75,27,63,87,53,42,27,7,478
12802153804,68,35,74,50,30,31,10,9,0,301
12802153805,0,0,0,0,0,0,0,0,0,0
12802153806,70,45,25,41,55,53,26,23,31,377
12802153808,80,39,16,65,56,32,52,26,5,370
12802153809,60,48,121,90,49,37,20,12,0,438
12802153810,91,52,51,66,71,50,29,15,7,430
12802153811,0,0,0,0,0,0,0,0,0,0
12802153812,58,57,56,51,53,39,37,38,5,399
12802153813,62,47,45,55,52,55,64,51,10,432
12802153814,69,41,31,47,48,32,40,21,3,331
12802153815,108,65,32,91,72,32,41,23,11,473
12802153816,48,34,36,44,45,41,37,45,51,365
12802153817,52,71,105,71,56,67,30,16,0,475
12802153818,4,0,0,6,0,0,0,0,0,8
12802153819,0,0,0,0,4,0,3,0,0,5
12802153820,55,28,149,61,38,37,22,9,0,400
12802153821,85,47,56,59,56,36,34,12,4,389
12802153822,61,24,16,38,27,48,43,41,14,315
12802153823,66,77,37,45,68,66,51,19,7,444
12802153824,0,0,0,0,0,0,0,0,0,0
12802153825,22,4,51,43,18,19,24,80,80,335
