SA2_CODE_2021,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_or_lt_rail_M,One_met_Tram_or_lt_rail_F,One_met_Tram_or_lt_rail_P,One_met_Taxi_or_Rideshare_M,One_met_Taxi_or_Rideshare_F,One_met_Taxi_or_Rideshare_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_or_lt_rail_M,Two_mt_trn_Trm_or_lt_rail_F,Two_mt_trn_Trm_or_lt_rail_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_or_lt_rail_M,Two_mth_Bu_Trm_or_lt_rail_F,Two_mth_Bu_Trm_or_lt_rail_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Tr_2_oth_meth_M,Three_meth_Tr_2_oth_meth_F,Three_meth_Tr_2_oth_meth_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
124051580,24,19,37,16,18,31,0,0,0,0,0,0,6,10,14,1608,1059,2664,106,130,233,63,0,69,16,0,18,10,0,11,12,14,22,11,11,25,1875,1255,3129,18,30,53,0,0,0,0,0,0,14,5,20,3,0,4,0,0,0,36,41,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,10,26,49,51,105,3,7,12,0,4,3,0,0,0,4,8,15,398,689,1084,371,390,763,19,11,36,2721,2415,5137
124051581,83,73,154,18,17,38,0,0,0,0,0,0,8,11,18,2064,1233,3303,147,181,320,59,0,63,36,0,33,18,3,22,28,7,33,39,42,84,2499,1573,4072,38,48,87,0,0,0,0,3,3,13,13,25,4,4,9,5,3,12,67,70,136,0,0,0,0,0,0,0,0,0,0,3,8,0,5,5,7,8,8,20,4,27,90,85,171,13,9,25,0,0,3,0,0,0,13,16,22,503,779,1282,477,479,960,21,19,36,3598,2948,6550
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
125011582,474,448,923,25,17,46,0,0,0,0,0,0,17,9,25,1545,585,2135,78,150,226,29,0,36,44,0,51,16,3,22,27,25,51,90,103,194,2356,1348,3699,140,194,335,0,0,0,11,11,12,17,5,23,6,6,20,6,4,12,178,225,403,0,0,0,0,0,0,0,0,0,0,4,4,3,0,4,3,5,6,16,12,27,202,241,443,34,31,60,0,0,0,0,0,0,30,31,58,570,529,1096,569,439,1011,53,20,75,3786,2601,6385
125011583,435,390,823,17,22,42,0,0,0,0,0,0,11,6,18,984,282,1271,70,105,171,14,0,13,35,0,35,14,4,18,25,8,33,80,74,161,1693,892,2584,139,178,318,0,0,0,6,0,6,15,0,15,14,17,23,6,3,8,174,200,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,10,6,20,193,202,395,41,28,70,0,0,0,0,0,0,41,28,70,286,210,498,359,256,616,26,10,35,2592,1609,4198
125011584,36,37,73,3,7,8,0,0,0,0,0,0,3,4,4,723,419,1140,38,65,101,22,0,22,8,0,8,8,0,8,7,12,19,8,15,26,858,556,1413,5,8,19,0,0,0,0,0,0,6,13,16,6,4,7,0,0,0,16,31,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,24,29,37,66,0,0,6,0,0,0,0,0,0,0,0,6,279,353,638,263,185,450,20,8,25,1455,1143,2600
125011585,91,111,209,4,0,6,0,0,0,0,0,0,0,4,7,791,425,1212,59,97,150,21,0,21,6,0,6,4,0,10,10,4,15,21,35,52,1007,682,1690,21,24,44,0,0,0,0,0,4,13,0,10,9,10,16,0,0,0,32,42,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,13,38,46,91,6,8,10,0,0,0,0,0,0,6,8,16,396,429,823,268,227,502,18,12,27,1738,1397,3143
125011586,407,518,924,37,38,68,0,0,0,4,3,5,9,13,19,1879,1092,2976,113,240,347,29,0,27,29,3,35,22,7,34,32,32,62,121,107,230,2679,2052,4730,93,151,252,0,0,0,7,9,11,22,13,33,8,19,29,8,8,20,144,197,338,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,11,27,13,43,174,216,387,23,37,64,0,0,0,0,0,0,23,42,66,1357,1371,2726,709,701,1416,41,17,59,4985,4402,9384
125011587,45,56,101,3,3,5,0,0,0,0,0,0,0,0,5,509,260,767,18,50,67,4,0,4,4,0,4,7,0,8,9,4,18,13,25,31,609,403,1013,8,14,18,0,0,0,0,0,0,5,0,7,3,3,5,0,0,3,12,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,21,18,40,3,6,7,0,0,0,0,0,0,3,6,7,186,253,438,162,138,300,10,6,13,985,820,1806
125011709,10,14,28,6,26,35,0,0,0,0,0,0,5,0,7,743,500,1245,29,62,90,18,0,18,17,0,13,19,4,24,11,3,12,48,42,92,903,656,1558,15,26,38,0,0,0,0,0,0,5,3,10,0,0,0,0,4,3,24,33,55,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,3,3,12,6,10,32,35,76,8,3,6,0,0,0,0,0,0,8,3,6,842,866,1709,233,268,504,12,12,18,2025,1842,3867
125011710,141,151,287,38,52,93,10,13,23,0,0,0,4,6,11,2050,1095,3148,44,202,246,18,0,18,31,0,33,15,13,29,28,25,53,105,135,241,2486,1696,4180,74,169,241,3,3,6,4,6,9,20,9,28,0,12,13,6,3,7,104,200,301,0,3,5,0,0,0,3,4,5,0,4,6,4,3,9,11,17,25,31,15,45,138,223,366,35,45,80,0,0,5,3,0,3,41,45,82,2802,2940,5740,662,742,1404,30,20,51,6162,5665,11821
125021477,39,36,78,60,85,146,0,0,0,0,0,0,6,6,8,2352,1709,4057,87,211,298,37,0,37,47,6,54,30,4,39,45,11,58,57,39,93,2756,2113,4869,48,42,94,0,0,0,0,0,0,20,13,33,4,0,6,0,3,4,76,61,139,0,0,0,0,0,0,5,7,11,9,7,16,0,0,0,10,17,30,32,20,54,126,92,218,21,16,39,0,3,0,0,0,0,23,17,40,2037,2250,4284,904,827,1731,27,24,42,5869,5319,11188
125021478,28,33,60,25,38,63,0,0,0,0,0,0,7,5,16,1685,1219,2911,68,142,209,31,0,31,9,3,16,14,3,13,25,17,43,19,36,50,1917,1499,3414,29,28,60,0,0,0,0,0,0,11,11,17,0,0,3,0,0,0,44,36,83,0,0,0,0,0,0,7,5,10,3,0,10,0,0,5,10,11,22,18,9,26,69,54,128,15,14,29,0,0,0,0,0,0,15,14,29,1489,1694,3191,594,616,1209,19,19,34,4099,3906,8008
125021711,29,26,55,6,18,22,0,0,0,0,0,0,0,0,0,861,665,1524,47,80,123,12,0,12,10,0,10,5,0,5,12,17,29,31,38,69,1010,843,1850,37,21,57,0,0,0,0,0,0,9,3,10,8,7,9,0,0,3,45,32,79,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,5,0,5,4,9,16,55,43,104,11,13,17,0,0,0,0,0,0,8,13,20,1219,1173,2396,336,413,752,16,13,25,2653,2491,5147
125021712,20,22,47,66,74,147,0,0,0,0,0,0,3,4,6,1685,1214,2899,47,145,186,33,0,33,11,3,19,4,4,5,18,15,33,31,41,75,1923,1521,3442,45,46,88,0,0,0,0,0,0,14,3,16,0,0,5,0,0,0,58,50,108,0,0,0,0,0,0,14,4,17,4,7,6,0,0,0,18,10,27,17,12,26,91,79,164,12,14,25,0,0,0,0,0,0,16,13,25,1890,1791,3679,541,587,1123,26,23,41,4478,4008,8486
125031479,77,87,162,19,15,37,0,0,0,0,0,0,4,5,11,1633,985,2613,85,142,224,51,0,51,8,0,9,5,3,10,20,16,35,43,48,93,1940,1300,3242,19,26,44,0,0,0,0,0,0,11,9,19,0,10,16,0,0,5,31,49,79,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,3,6,11,11,11,31,49,69,120,6,8,14,0,0,0,0,0,0,6,8,12,731,882,1616,592,464,1051,22,12,35,3332,2741,6075
125031480,84,76,158,8,13,22,0,0,0,0,0,0,4,0,8,1239,740,1981,61,114,174,45,0,45,11,0,11,15,0,16,11,6,19,39,21,60,1517,977,2492,14,18,32,0,0,0,0,0,0,9,8,20,4,3,4,3,0,6,37,33,64,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,7,0,5,12,13,29,53,49,101,3,10,16,0,0,0,0,0,0,3,10,13,363,582,951,351,290,649,21,16,40,2310,1929,4242
125031481,453,496,957,21,30,53,0,0,0,0,0,0,8,14,23,1893,981,2870,115,235,346,55,0,55,37,0,39,14,0,19,29,22,50,74,67,137,2698,1847,4540,166,226,395,0,0,0,8,3,15,30,7,35,12,20,30,3,7,13,218,271,490,0,0,0,0,0,0,0,0,4,3,5,8,3,0,5,4,5,14,20,10,30,242,287,532,34,37,68,0,3,3,0,0,0,34,41,77,932,1037,1970,689,605,1293,54,18,67,4647,3837,8480
125031483,86,66,148,14,10,30,0,0,0,0,0,0,10,7,11,1545,865,2409,102,152,256,49,0,49,5,0,5,9,0,9,20,15,36,44,35,74,1880,1153,3027,33,45,78,0,0,0,0,0,0,13,6,23,3,7,12,3,0,5,52,58,114,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,5,9,12,10,26,71,70,140,13,9,16,0,0,0,0,0,0,13,6,18,589,765,1356,517,396,914,40,25,61,3099,2418,5520
125031484,97,109,203,19,45,66,0,0,0,0,0,0,10,3,12,1906,1202,3106,111,177,287,59,3,60,13,0,13,7,0,12,27,21,51,27,29,59,2280,1589,3874,39,58,94,0,0,0,0,3,6,12,8,18,3,4,12,4,3,9,63,74,138,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,5,9,21,11,32,93,93,181,10,18,28,0,0,0,0,0,0,10,18,28,841,1131,1977,673,553,1223,34,25,60,3927,3416,7343
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
125031713,25,24,43,11,19,25,0,0,3,0,0,0,0,0,4,1511,1101,2619,85,122,207,51,0,57,10,0,14,8,5,17,27,7,35,26,19,47,1758,1298,3052,9,10,25,0,0,0,0,0,0,7,3,8,0,5,5,3,0,3,24,14,45,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,5,13,16,12,24,39,39,76,4,6,10,0,0,0,0,0,0,12,3,14,938,1293,2227,639,553,1186,12,21,33,3392,3200,6590
125031714,203,164,370,36,44,77,4,0,4,0,0,0,7,20,28,1948,1096,3045,97,197,295,50,0,50,14,0,16,14,3,15,31,23,56,69,81,147,2460,1630,4095,59,104,166,0,0,0,0,0,0,15,3,28,3,18,18,0,0,5,84,126,214,0,0,0,0,0,0,0,5,4,0,8,7,3,0,5,4,13,18,18,15,33,110,153,260,15,22,40,0,0,4,0,0,0,19,25,40,1030,1259,2291,697,508,1207,49,20,66,4360,3605,7962
125031715,24,21,40,6,12,17,0,0,0,0,0,0,9,4,12,1006,757,1764,55,89,142,21,0,19,0,0,3,0,0,0,10,11,21,13,25,37,1142,923,2060,3,5,16,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,11,15,25,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,3,4,3,10,15,23,41,6,0,4,0,0,0,0,0,0,6,0,4,906,1050,1961,382,367,748,4,9,14,2454,2373,4826
125031716,17,11,26,13,21,35,0,0,0,0,0,0,0,5,7,647,441,1089,28,58,88,18,0,18,6,0,6,0,0,0,14,0,22,7,7,16,754,547,1299,16,19,32,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,23,35,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,4,8,3,15,25,27,56,5,3,5,0,0,0,0,0,0,5,3,5,372,473,845,252,235,489,12,7,17,1420,1287,2711
125041489,117,92,210,76,137,216,0,0,4,0,0,0,8,13,19,1878,1119,3005,73,178,248,40,0,40,24,4,33,41,16,50,25,30,55,184,239,422,2462,1833,4295,87,107,197,0,0,0,0,4,7,14,6,21,0,4,3,8,5,9,110,126,236,0,0,0,3,0,3,7,4,7,0,14,11,3,3,9,6,20,27,22,10,31,135,158,297,25,27,52,0,3,9,0,3,4,25,32,57,2615,2522,5136,645,706,1349,26,14,40,5911,5265,11177
125041490,0,0,6,13,35,43,0,0,0,0,0,0,4,0,3,709,562,1279,25,72,97,13,0,13,8,0,8,8,0,8,10,8,17,15,11,31,824,686,1515,4,8,17,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,9,8,18,0,0,0,0,0,0,5,7,8,0,0,4,0,0,0,3,8,8,4,9,13,17,23,37,0,0,0,0,0,4,0,0,0,0,0,3,923,880,1805,264,336,601,5,3,9,2031,1936,3962
125041491,143,170,318,64,96,160,0,0,0,0,0,0,10,13,23,1744,1074,2819,76,161,241,27,0,27,42,3,44,18,7,21,39,18,57,163,255,412,2320,1800,4120,55,91,138,0,0,0,6,4,6,9,6,15,0,8,8,0,6,8,68,110,179,0,0,0,0,0,0,3,3,9,0,9,10,0,3,3,5,24,32,20,11,26,96,141,232,25,31,52,0,0,0,0,0,0,21,31,54,2273,2097,4376,632,668,1294,28,12,37,5370,4744,10110
125041493,162,169,329,51,49,97,0,0,0,0,0,0,9,9,11,2093,1394,3488,100,214,309,57,0,54,31,0,32,24,6,31,23,17,39,49,54,103,2585,1910,4497,34,82,112,0,0,0,3,6,5,17,15,29,4,6,5,3,0,8,65,105,166,0,0,0,0,0,0,10,6,12,0,5,4,0,0,0,16,14,28,10,16,29,83,128,216,19,22,37,0,0,3,0,0,0,17,27,41,1827,1971,3798,748,764,1515,33,13,46,5298,4820,10120
125041494,4,4,7,37,37,69,0,0,0,0,0,0,3,0,5,939,741,1678,38,82,123,25,0,25,13,0,18,15,0,16,9,7,16,26,9,38,1110,884,1992,3,6,16,0,0,0,0,0,0,3,4,3,0,0,3,0,0,0,10,13,21,0,0,0,0,0,0,3,0,3,0,0,6,0,0,4,7,3,10,9,4,17,24,23,44,6,3,9,0,0,0,0,0,0,5,6,14,1138,1231,2371,399,439,838,5,7,15,2686,2587,5268
125041588,138,142,283,4,18,26,0,0,0,0,0,0,6,3,8,1298,717,2010,39,142,186,21,0,21,9,0,9,11,0,11,24,16,39,61,44,106,1616,1079,2699,33,45,73,0,0,0,0,9,4,7,9,22,4,12,16,5,5,6,48,70,122,0,0,0,0,0,0,3,0,3,5,0,8,0,0,0,5,9,8,10,13,23,66,90,157,17,17,37,0,0,0,0,0,0,17,17,37,1248,1087,2337,317,343,657,23,14,38,3284,2638,5919
125041589,260,264,523,56,79,139,0,0,0,0,0,0,7,4,11,1801,906,2708,69,222,283,36,0,36,27,5,34,15,0,19,30,15,43,61,122,183,2361,1621,3982,93,120,211,0,0,0,0,0,5,18,3,20,3,6,13,9,3,16,125,136,265,0,0,0,0,0,0,3,0,3,0,12,11,3,0,3,8,11,19,24,26,48,156,173,334,29,37,60,0,0,3,0,0,0,31,40,63,2518,1861,4377,497,548,1040,42,22,61,5598,4261,9857
125041717,275,264,541,99,107,200,0,0,0,0,0,0,5,7,14,663,265,928,18,77,95,3,0,3,18,3,18,14,0,10,15,9,27,129,123,249,1236,851,2091,85,108,191,0,0,0,3,6,6,5,7,13,0,3,3,3,6,7,99,118,220,0,0,0,0,0,0,7,3,7,5,8,9,0,4,3,7,10,16,12,7,16,116,138,261,19,18,35,0,0,0,0,0,0,20,17,38,2176,1413,3580,324,376,702,25,16,42,3899,2816,6712
125041718,215,193,403,64,88,155,0,0,0,0,0,0,12,6,17,903,348,1249,41,79,123,15,0,15,26,0,30,10,4,8,13,10,23,73,81,151,1367,810,2172,56,81,138,0,0,0,0,3,5,5,3,6,0,3,9,4,0,3,65,93,159,0,0,0,0,0,0,0,0,3,0,10,10,0,0,0,0,8,10,11,7,20,81,109,190,13,13,22,4,3,9,0,0,0,15,16,29,1160,786,1941,271,256,525,27,6,33,2913,1978,4893
125041719,163,175,341,33,62,101,0,0,0,0,0,0,10,7,14,1063,350,1421,38,112,153,17,0,17,24,3,28,11,6,17,12,13,22,88,100,186,1456,839,2294,51,79,135,0,0,0,0,0,4,11,7,15,3,3,12,4,4,4,71,94,165,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,3,0,9,11,8,18,88,103,189,20,21,36,0,0,0,0,0,0,18,21,39,787,579,1361,244,240,487,17,9,25,2614,1786,4398
126011496,139,138,274,38,21,60,0,0,0,0,0,0,0,0,6,1569,1333,2906,64,160,218,28,0,28,28,0,24,13,3,18,15,13,31,81,101,182,1969,1768,3737,27,30,61,0,0,0,0,0,0,4,13,19,5,7,12,0,5,4,45,54,98,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,5,4,10,15,5,26,65,68,132,6,10,11,0,0,0,0,0,0,6,11,19,2774,2612,5384,445,726,1172,19,17,32,5280,5195,10473
126011720,190,189,375,12,22,37,0,0,0,0,0,0,7,4,5,886,690,1583,32,84,120,13,0,13,14,5,19,10,0,10,14,8,22,34,56,88,1207,1059,2270,33,47,84,0,0,0,0,6,4,21,9,38,0,12,7,6,4,10,66,79,148,0,0,0,0,0,0,0,0,0,5,0,3,0,3,3,0,3,8,10,4,16,80,88,164,8,6,19,0,0,0,0,0,0,10,6,19,2083,1802,3884,390,509,899,8,9,15,3791,3474,7260
126011721,180,198,377,22,24,43,0,0,0,6,0,6,0,0,3,1250,927,2180,38,159,195,19,0,19,14,3,16,4,0,9,15,19,36,33,48,87,1592,1382,2969,40,59,104,0,0,0,4,0,3,10,12,22,3,9,11,9,4,12,66,90,155,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,4,3,11,16,12,31,87,108,194,18,19,31,0,0,5,0,0,0,15,21,37,2429,2209,4641,475,590,1072,16,15,28,4616,4325,8945
126021498,0,4,3,110,105,214,8,4,8,0,0,0,0,4,8,1474,1064,2532,60,90,152,33,0,33,30,4,37,23,8,31,17,11,30,74,68,144,1825,1362,3186,18,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,42,0,0,0,3,0,3,3,6,10,0,0,3,4,5,9,17,9,23,18,5,23,44,38,89,3,0,6,0,0,0,4,0,4,7,3,6,1832,2130,3961,384,567,957,19,14,32,4112,4118,8232
126021499,0,3,7,39,22,64,16,10,22,0,0,0,5,0,7,826,504,1334,24,59,77,17,0,17,11,0,11,9,3,7,19,4,20,46,44,88,1012,654,1662,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,6,8,10,5,3,6,13,17,26,0,3,3,0,0,0,0,0,0,0,3,5,1078,1058,2137,229,301,532,6,6,14,2334,2032,4369
126021500,148,150,293,152,193,347,0,0,0,0,0,5,9,5,16,1709,1172,2880,47,153,193,20,0,20,38,3,43,28,9,33,34,23,61,246,223,469,2440,1933,4376,112,128,236,0,0,0,0,0,0,13,4,20,4,9,12,3,6,5,126,146,280,0,0,0,0,0,4,7,0,7,3,10,16,5,9,12,13,20,32,31,19,48,174,191,360,27,38,57,3,0,6,0,0,0,34,39,69,3048,2877,5920,608,888,1496,20,23,45,6321,5946,12267
126021501,69,72,142,58,63,122,0,0,0,0,0,0,4,0,3,1266,842,2114,66,125,190,23,0,23,21,0,22,18,0,21,13,17,30,75,73,138,1620,1192,2815,25,40,62,0,0,0,0,0,0,0,3,7,6,3,6,6,6,0,37,54,84,0,0,0,0,0,0,6,0,4,0,4,6,0,3,3,4,10,12,14,12,26,51,77,123,9,12,22,0,0,0,0,0,0,13,12,27,2005,2018,4018,378,572,947,15,11,29,4075,3878,7950
126021503,262,330,597,55,70,124,0,3,3,0,0,0,3,11,16,1830,1139,2972,59,154,209,40,0,40,33,0,32,21,4,29,21,16,42,92,108,199,2405,1849,4259,49,83,135,4,0,7,0,0,4,16,11,25,0,12,18,7,6,12,76,117,192,0,0,0,0,0,0,0,3,3,6,4,5,3,0,3,6,9,14,16,14,30,103,142,239,17,25,42,0,0,0,0,0,0,17,28,46,2393,2464,4856,533,668,1202,27,24,45,5478,5174,10653
126021590,4,6,12,12,3,16,0,9,10,0,0,0,0,0,0,465,305,771,23,32,51,17,0,17,0,0,0,3,0,3,4,9,9,11,17,29,540,381,922,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,6,7,8,18,3,0,3,0,0,0,0,0,0,3,0,6,436,503,939,116,171,283,3,6,10,1099,1060,2169
126021722,39,35,79,10,4,13,0,0,0,0,5,5,0,0,0,602,430,1031,31,59,90,12,0,13,7,0,7,12,4,15,10,10,20,18,35,51,741,577,1317,7,9,16,0,0,0,0,0,0,4,0,8,0,0,3,0,0,0,16,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,14,21,24,48,5,4,8,4,0,5,0,0,0,6,5,12,777,743,1520,138,234,379,4,0,4,1689,1591,3278
126021723,173,189,360,37,55,90,0,0,0,0,4,3,4,7,10,1600,1018,2616,44,182,222,19,0,19,27,4,33,8,3,5,24,14,36,103,132,232,2037,1599,3630,50,74,118,0,0,0,0,5,5,19,0,21,0,9,12,7,0,5,76,88,163,0,0,0,0,0,0,0,0,5,3,5,8,0,0,0,5,8,12,18,6,23,102,103,202,12,16,32,5,0,9,0,0,0,16,16,35,1848,1848,3700,443,577,1015,16,9,28,4460,4154,8611
126021724,28,17,43,160,183,343,0,3,3,0,0,0,4,13,12,2000,1364,3360,79,186,264,40,4,44,38,8,44,13,0,15,22,13,34,101,114,211,2479,1900,4381,41,44,85,0,0,0,0,0,0,3,3,4,5,3,10,0,0,0,50,51,97,0,0,0,5,3,6,6,8,10,5,13,18,0,10,9,17,30,44,24,16,43,87,94,178,4,13,19,0,6,4,0,0,0,11,14,24,1915,2067,3981,541,783,1327,27,11,33,5055,4869,9931
126021725,84,85,163,48,70,115,3,0,5,0,0,0,0,0,0,1102,764,1871,22,91,112,15,0,15,18,3,26,6,7,12,9,5,18,34,62,93,1350,1083,2428,25,22,48,7,0,4,0,3,6,9,0,12,4,11,12,0,3,12,45,40,88,0,0,0,0,0,0,8,0,6,0,8,8,0,3,10,9,16,22,14,6,26,71,62,135,13,10,26,0,3,3,0,0,0,13,16,30,1576,1575,3149,280,421,698,18,9,23,3304,3166,6463
127011504,13,12,28,43,39,80,0,0,0,0,0,0,0,0,3,1305,865,2174,93,142,239,46,0,46,12,4,15,3,0,8,11,11,21,15,21,39,1551,1108,2658,22,26,51,0,0,0,0,0,0,10,7,21,3,0,8,0,0,0,37,41,71,0,0,0,0,0,0,0,0,0,5,6,6,0,0,0,6,3,11,18,10,31,60,53,114,4,11,13,4,3,3,3,0,4,12,16,23,227,369,600,384,329,707,24,18,42,2258,1883,4150
127011505,36,48,90,5,7,6,0,0,0,0,0,0,0,0,0,1193,874,2069,64,79,139,106,0,107,8,0,8,0,0,0,16,9,30,74,49,122,1494,1075,2566,3,11,14,0,0,0,0,0,0,10,9,19,6,8,9,0,0,0,14,21,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,16,34,28,62,7,7,12,0,0,0,0,0,0,7,6,11,704,887,1594,526,431,959,20,22,47,2783,2454,5238
127011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,8,11
127011593,7,0,8,3,4,8,0,0,0,0,0,0,0,0,0,821,539,1359,46,75,122,32,0,27,0,0,0,3,0,4,10,8,15,0,12,9,922,639,1570,3,0,8,0,0,0,0,0,0,5,5,8,0,0,3,0,0,0,10,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,17,12,33,0,3,4,0,0,0,0,0,0,0,4,3,390,564,952,277,245,521,0,7,6,1613,1470,3083
