SA2_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
125031486,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
125031487,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
125031713,1888,254,3,0,0,2147,1685,277,8,0,0,1975,584,94,31,0,0,716,76,34,0,0,0,107,13,4,0,0,0,18,123,34,0,0,0,158,20,0,0,0,0,20,5,5,0,0,0,6,813,175,33,0,5,1019,43,10,0,0,0,57,76,9,3,0,0,84,4506,726,54,0,5,5285
125031714,1112,154,275,0,0,1552,920,354,600,6,7,1889,584,279,1712,31,26,2633,74,144,255,0,4,473,13,23,91,0,0,127,194,54,167,4,0,415,58,25,38,3,4,130,11,3,19,0,0,38,935,526,2281,39,36,3814,64,16,30,0,0,112,68,25,72,3,4,174,3102,1074,3261,55,47,7535
125031715,896,54,42,0,0,989,1331,61,107,0,0,1500,376,34,145,0,0,559,22,20,3,0,0,39,3,0,0,0,0,3,88,13,19,0,0,109,8,3,0,0,0,17,5,0,0,0,0,5,498,66,165,0,0,732,26,29,40,0,0,101,32,12,9,0,0,49,2789,222,356,0,0,3369
125031716,447,123,4,0,0,584,453,316,14,0,0,785,266,274,18,0,0,559,81,37,0,0,0,120,11,9,0,0,0,15,66,20,12,0,0,98,19,0,0,0,0,20,0,0,0,0,0,0,439,342,30,0,0,818,27,10,3,0,0,31,32,20,0,0,0,51,1400,813,51,0,3,2270
125041489,487,174,578,0,0,1239,412,349,1348,0,0,2114,329,450,3355,3,7,4155,109,169,206,0,0,491,14,28,122,0,0,169,97,56,308,3,0,459,12,4,28,0,0,43,6,3,17,0,0,23,566,719,4031,8,13,5336,39,15,120,0,3,173,23,16,58,0,5,98,1529,1273,6130,8,20,8961
125041490,1038,36,3,0,0,1076,1013,117,9,0,0,1135,210,78,128,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,54,4,0,0,0,64,5,0,0,0,0,5,0,0,0,0,0,0,272,81,133,0,0,491,22,6,0,0,0,27,9,0,0,0,0,15,2358,237,147,0,0,2740
125041491,787,174,311,0,0,1272,896,370,907,0,0,2170,326,290,2667,0,3,3293,42,75,123,0,0,244,6,45,56,0,0,107,75,33,140,0,0,255,5,49,15,0,0,76,0,6,10,0,0,17,466,492,3009,0,3,3978,25,10,159,0,0,195,22,12,73,0,0,108,2194,1068,4454,0,7,7719
125041493,1915,226,126,0,0,2274,1961,534,112,0,4,2608,888,523,167,6,14,1594,41,281,4,0,0,322,11,17,44,0,0,67,208,59,51,0,3,325,27,9,8,0,0,45,9,0,3,0,0,14,1182,889,272,8,15,2366,54,19,226,0,0,300,57,23,25,0,0,105,5169,1699,758,5,21,7654
125041494,1377,36,32,0,0,1443,1608,54,9,0,0,1677,298,37,24,0,0,355,4,0,0,0,0,4,0,7,0,0,0,10,79,7,10,0,0,95,5,3,0,0,0,7,0,0,0,0,0,4,384,52,36,0,0,473,27,27,3,0,0,55,25,5,0,0,0,29,3424,176,85,0,0,3681
125041588,718,126,63,0,0,907,694,637,241,0,0,1566,394,435,445,0,8,1274,16,96,109,0,3,220,5,24,80,0,0,104,86,52,42,0,0,181,12,4,11,0,0,27,6,3,3,0,0,17,513,606,690,4,5,1821,12,11,19,0,0,42,29,20,22,0,0,73,1969,1408,1029,4,7,4412
125041589,624,119,189,0,6,933,583,281,1085,0,4,1951,515,313,2245,0,21,3096,133,142,262,0,0,532,15,14,106,0,0,133,115,44,125,0,0,283,19,6,19,0,0,44,0,0,11,0,0,14,795,511,2777,0,23,4108,25,13,33,0,0,69,27,20,51,0,3,100,2048,948,4129,0,40,7168
125041717,21,3,299,14,0,337,12,8,751,13,3,791,12,21,3172,56,12,3270,4,8,36,0,0,46,0,0,12,0,0,14,9,6,284,5,0,299,0,0,37,0,0,37,0,0,18,0,0,18,24,27,3566,59,6,3689,5,0,37,0,0,43,0,0,65,0,0,68,57,40,4717,88,21,4923
125041718,159,33,211,0,0,409,91,35,466,0,0,592,119,58,1707,0,3,1889,0,10,179,0,0,185,0,3,42,0,0,48,38,14,178,0,0,237,11,0,31,0,0,45,0,0,15,0,0,12,171,92,2153,0,3,2417,11,0,32,0,0,42,11,0,47,0,0,56,443,163,2899,0,7,3510
125041719,139,22,160,0,0,326,116,54,405,14,0,590,110,77,1660,19,7,1880,0,3,129,0,0,133,0,0,45,0,0,50,47,26,146,11,9,240,4,6,28,3,0,40,3,0,8,0,0,13,162,110,2021,33,15,2347,20,3,19,5,0,48,14,7,48,0,0,68,461,195,2655,61,17,3387
126011496,2561,227,131,0,0,2923,2434,150,148,0,0,2740,533,105,383,5,0,1032,10,28,15,0,0,61,10,29,38,0,4,78,130,24,49,0,0,201,7,4,3,0,0,10,0,0,0,0,0,0,695,187,492,5,7,1393,43,69,22,0,0,139,38,7,8,0,4,57,5782,641,809,9,19,7247
126011720,1142,121,232,0,0,1504,907,110,537,0,0,1558,230,176,1174,0,0,1585,0,0,0,0,0,3,0,9,14,0,0,23,64,25,125,0,0,225,7,0,16,0,0,29,0,4,4,0,0,11,318,218,1333,0,3,1869,31,18,39,0,0,86,18,8,21,0,0,43,2425,474,2160,0,6,5058
126011721,1428,133,291,0,0,1852,1087,181,596,0,6,1876,373,148,1566,0,10,2094,13,11,22,0,0,45,6,0,36,0,0,45,115,14,162,0,3,298,25,9,31,0,0,67,4,0,6,0,0,8,537,184,1821,0,10,2551,30,5,46,0,0,80,31,4,30,0,0,63,3112,514,2784,0,19,6427
126021498,1258,296,268,0,0,1824,1133,238,618,3,0,1992,253,199,1266,6,0,1721,3,21,181,0,0,202,0,5,72,0,0,76,72,25,103,3,0,201,12,0,0,0,0,17,6,0,3,0,0,9,343,247,1630,6,0,2228,36,9,24,0,0,67,28,0,27,0,0,50,2799,799,2558,13,5,6165
126021499,1113,147,116,4,0,1380,863,108,69,0,0,1040,156,73,168,0,0,399,4,0,70,0,0,75,0,0,73,0,0,72,58,14,24,0,0,104,9,0,0,0,0,7,0,0,3,0,0,3,222,92,345,0,0,663,30,4,55,0,3,91,18,4,3,0,3,27,2251,361,581,4,9,3206
126021500,785,521,590,0,0,1894,464,822,1052,0,3,2339,152,943,2913,0,5,4018,12,122,14,0,0,137,6,48,71,0,11,136,71,131,303,0,10,517,16,23,56,0,9,111,0,10,14,0,0,22,256,1281,3367,0,39,4944,29,60,236,0,0,327,20,35,56,4,3,115,1557,2714,5293,4,49,9618
126021501,1460,126,80,0,0,1669,1308,152,372,4,0,1836,377,158,820,0,6,1357,35,54,65,0,0,160,19,27,37,0,0,76,118,24,91,0,4,240,8,10,9,0,0,31,6,0,5,0,0,6,568,275,1030,0,7,1875,36,6,26,0,0,70,33,3,19,0,0,54,3400,564,1531,4,3,5503
126021503,1103,140,585,6,0,1833,955,199,1137,0,0,2295,321,150,2605,37,4,3121,31,34,52,0,0,114,12,34,49,0,0,97,93,22,242,8,5,371,4,6,17,0,0,39,3,0,3,0,0,6,470,247,2972,47,7,3744,41,7,53,0,0,102,29,6,46,0,0,81,2598,599,4802,52,10,8063
126021590,538,86,0,0,0,619,428,65,0,0,0,498,107,40,8,0,0,158,0,3,0,0,0,3,0,5,0,0,0,5,30,5,3,0,0,38,0,0,0,0,0,4,0,0,0,0,0,0,141,56,12,0,0,205,10,0,0,0,0,11,7,0,0,0,0,6,1133,202,10,0,0,1350
126021722,837,143,7,0,0,988,694,133,5,0,0,834,186,101,4,0,0,299,3,0,0,0,0,6,0,0,0,0,0,0,48,14,6,0,0,74,6,4,0,0,0,10,0,0,0,0,0,0,251,126,9,0,0,394,29,9,0,0,0,36,8,4,0,0,0,14,1825,414,24,0,0,2262
126021723,1463,321,209,4,0,1999,1214,326,321,10,0,1874,419,276,1041,24,0,1766,45,106,38,0,0,194,34,58,9,0,0,105,196,56,143,7,3,405,30,11,25,4,0,68,5,4,7,0,0,14,729,514,1266,34,10,2554,49,23,29,0,0,98,42,16,21,5,0,80,3496,1195,1837,49,13,6591
126021724,1539,213,400,0,0,2159,1336,247,681,0,0,2260,471,207,1586,3,11,2275,58,118,88,0,0,258,30,28,73,0,0,140,157,41,156,0,0,357,9,10,9,0,6,31,6,0,12,0,0,18,735,406,1918,3,17,3072,36,10,40,0,0,90,34,9,41,0,0,86,3684,881,3081,3,17,7666
126021725,352,77,287,0,0,714,384,72,1021,0,0,1476,117,65,2067,3,0,2250,3,0,11,0,0,6,5,0,14,0,0,18,36,11,138,0,3,185,3,0,26,0,0,29,4,0,9,0,0,14,170,76,2257,3,3,2511,8,0,119,0,0,127,5,7,46,0,0,59,924,227,3726,3,3,4882
127011504,989,6,25,0,0,1024,1162,24,39,0,0,1232,706,7,56,0,5,781,935,165,486,0,3,1590,37,22,60,0,0,119,203,9,26,0,0,235,93,3,11,0,0,106,14,0,3,0,0,23,1991,204,648,0,13,2857,55,6,11,0,0,74,113,7,27,0,0,152,4310,257,750,5,15,5332
127011505,1012,4,32,0,9,1054,1211,72,4,0,45,1345,659,27,5,0,15,707,0,0,0,0,0,0,3,0,0,0,0,3,208,4,5,0,3,223,39,0,0,0,5,44,8,0,0,0,0,9,921,30,15,0,22,980,89,0,19,0,0,102,85,0,3,0,0,88,3307,113,67,3,85,3573
127011592,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9
127011593,652,15,0,0,0,665,845,32,0,0,0,880,175,34,0,0,0,213,5,0,0,0,0,3,0,0,0,0,0,0,39,7,0,0,0,47,7,0,0,0,0,7,4,0,0,0,0,0,227,40,0,0,0,269,16,0,0,0,0,17,24,0,0,0,0,25,1767,89,8,0,0,1863
127011594,992,105,8,0,0,1107,1147,202,3,0,0,1350,451,138,13,0,0,598,68,92,0,0,0,155,25,11,0,0,0,33,123,33,0,0,0,161,28,3,4,0,0,30,3,0,0,0,0,8,685,279,19,0,5,986,40,5,0,0,0,43,43,11,0,0,0,53,2912,601,32,0,5,3545
127011595,889,83,0,0,0,973,1553,162,0,0,5,1720,381,107,8,0,0,500,26,12,0,0,0,41,12,3,0,0,0,17,108,21,4,0,0,131,30,3,0,0,0,36,4,0,0,0,0,4,561,144,14,0,0,719,12,3,3,0,0,20,53,4,0,0,0,62,3074,397,23,0,5,3499
127011596,701,16,0,0,0,716,1888,83,3,0,4,1973,509,57,12,0,0,576,22,12,0,0,0,37,14,0,0,0,0,18,111,5,4,0,3,124,28,0,0,0,0,28,0,0,0,0,0,0,687,83,16,0,3,785,31,3,4,0,0,36,47,0,0,0,0,49,3352,193,18,0,5,3564
127011597,883,20,0,0,0,906,2444,122,10,0,3,2578,546,115,12,0,0,678,7,0,0,0,0,12,7,7,0,0,0,14,108,15,6,0,0,129,102,4,0,0,0,107,3,0,0,0,0,3,778,141,20,0,3,941,28,4,0,0,0,33,58,3,0,0,0,61,4198,290,32,0,4,4522
127011726,400,5,0,4,0,404,663,20,4,0,0,692,218,27,0,0,0,243,0,0,0,0,0,0,4,0,0,0,0,4,33,4,0,0,0,39,26,0,0,0,0,26,0,0,0,0,0,0,275,32,0,0,6,310,129,0,0,0,0,123,18,0,0,0,0,18,1482,51,5,4,5,1549
127011727,389,0,5,0,0,398,2652,63,4,0,0,2721,958,46,13,0,0,1019,10,0,0,0,0,8,0,0,0,0,0,0,89,3,3,0,0,94,35,4,0,0,0,41,3,0,0,0,0,7,1101,58,13,0,0,1172,20,0,0,0,0,20,39,0,0,0,0,40,4197,120,29,0,3,4350
127011728,882,9,0,74,0,965,1776,18,0,0,3,1796,718,13,3,0,0,740,5,0,0,0,0,5,0,0,0,0,0,0,105,3,0,0,7,115,32,0,0,6,0,36,5,0,0,0,0,7,869,22,3,4,5,905,63,0,0,0,0,63,40,0,0,11,0,52,3625,43,16,93,8,3785
127011729,364,42,4,0,0,409,2558,189,19,0,6,2768,1355,294,19,0,0,1665,0,0,0,0,0,0,0,3,0,0,0,7,118,17,0,0,0,132,15,6,0,0,0,14,3,0,0,0,0,5,1486,318,22,0,4,1832,22,51,4,0,0,80,47,8,3,0,3,65,4485,603,57,0,15,5164
127021509,1447,49,19,0,0,1508,1400,102,55,0,0,1561,492,102,91,4,0,686,248,241,3,0,0,496,111,103,10,0,0,224,156,11,13,0,0,178,47,8,0,0,3,56,6,3,0,0,0,3,1057,464,114,4,4,1644,41,10,9,0,0,59,74,10,6,0,3,93,4018,624,205,4,13,4862
127021510,2186,48,8,0,0,2242,1706,50,27,0,0,1783,781,63,51,0,3,899,157,46,0,0,0,208,13,5,0,0,0,19,196,16,22,0,0,239,85,5,17,0,0,105,11,0,0,0,0,12,1248,135,93,0,8,1480,76,17,3,0,0,99,54,9,3,0,0,63,5264,264,134,3,8,5678
127021511,1288,364,475,0,0,2130,928,333,359,0,4,1628,550,375,1222,7,16,2165,48,158,65,0,0,273,6,26,38,0,0,73,252,112,188,5,4,557,93,36,66,0,4,193,9,3,14,0,0,34,953,709,1589,10,18,3287,68,33,38,3,0,146,67,39,79,0,0,190,3309,1488,2536,18,27,7377
127021512,1434,64,14,0,4,1513,1445,126,30,0,0,1596,749,82,49,5,9,897,286,172,25,0,0,481,17,35,4,0,0,51,251,18,29,0,0,298,75,4,5,0,5,86,18,3,0,0,0,19,1394,311,109,5,11,1832,79,11,7,0,0,86,102,8,10,0,0,119,4446,516,165,10,14,5154
127021513,1501,159,193,0,0,1850,1182,290,206,0,4,1683,747,209,388,0,11,1351,169,281,43,0,0,492,14,75,24,0,0,119,271,47,90,0,9,417,83,18,22,0,6,124,4,6,5,0,0,19,1300,634,575,6,17,2525,73,19,17,0,0,112,96,18,25,0,0,134,4148,1117,1018,6,24,6309
127021514,1076,32,7,0,0,1108,862,73,13,0,0,949,364,48,18,0,4,427,88,64,0,0,0,151,13,12,0,0,0,25,96,8,3,0,0,114,38,3,4,0,0,45,3,3,0,0,0,3,598,137,28,0,4,767,21,0,0,0,0,22,35,5,0,0,0,40,2590,244,53,0,5,2890
127021515,850,113,261,0,3,1228,512,167,353,0,0,1043,613,276,1456,5,19,2365,29,134,232,0,0,401,10,29,162,0,0,197,147,35,133,0,0,313,49,18,46,0,3,114,7,5,15,0,0,32,851,494,2041,5,23,3415,44,13,22,0,0,79,44,15,53,0,0,116,2299,800,2739,7,30,5876
127021516,1629,121,23,0,0,1776,1228,290,13,0,0,1530,1008,369,149,4,18,1546,58,167,43,0,0,265,8,26,21,0,0,53,233,56,31,0,0,318,103,18,21,0,5,148,24,9,4,0,0,36,1439,642,264,4,28,2377,48,8,8,0,0,63,90,18,9,0,0,113,4431,1081,316,4,29,5856
127021517,915,17,15,0,0,946,682,32,27,0,0,743,367,29,64,0,4,457,35,102,19,0,0,156,15,4,0,0,0,14,98,3,3,0,0,108,40,0,8,0,0,49,0,0,0,0,0,0,552,135,98,0,4,789,19,0,7,0,0,29,26,3,3,0,0,34,2202,190,147,3,4,2545
127021518,597,4,8,0,0,612,333,0,4,0,0,339,96,0,0,0,0,96,0,0,0,0,0,0,0,3,0,0,0,0,54,0,0,0,0,57,12,0,0,0,0,9,3,0,0,0,0,3,159,3,0,3,3,175,18,9,3,0,0,33,24,0,0,0,0,24,1139,26,22,4,3,1183
127021519,1823,77,9,12,0,1923,1428,179,29,0,6,1643,974,193,127,4,9,1313,126,100,160,0,0,383,20,18,48,0,0,81,236,21,26,3,0,291,93,9,17,37,0,161,7,5,6,0,0,18,1449,346,376,46,8,2232,76,7,10,0,0,92,67,6,17,0,0,90,4844,609,450,60,19,5984
127021520,1430,57,15,0,0,1498,835,82,10,0,0,922,378,41,7,0,0,429,20,59,0,0,0,74,6,6,0,0,0,16,126,20,9,0,0,148,45,9,0,0,0,51,0,0,0,0,0,0,575,125,19,0,0,723,38,0,8,0,0,47,48,0,0,0,0,53,2928,267,45,0,6,3247
127021521,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,12
127031522,1145,173,6,0,0,1326,1473,381,31,0,0,1883,587,374,52,0,0,1015,80,140,71,0,0,287,15,35,24,0,0,79,114,35,7,0,0,163,21,12,3,0,0,36,0,6,0,0,0,7,819,598,159,0,9,1588,47,51,4,0,0,102,50,24,3,0,0,86,3538,1228,203,0,12,4979
127031523,1982,111,32,0,0,2126,2358,364,86,0,4,2814,659,259,149,0,0,1068,31,43,10,0,0,89,0,0,22,0,0,22,121,31,17,0,0,172,23,6,0,0,0,39,3,0,0,0,0,3,847,348,210,0,0,1400,40,4,0,0,0,46,69,12,6,0,0,89,5292,837,340,0,8,6472
127031524,1497,83,34,0,0,1617,2549,302,10,0,0,2862,877,208,18,0,0,1100,37,31,0,0,0,66,11,0,9,0,0,22,133,17,5,0,0,159,337,41,0,0,0,375,6,0,3,0,0,9,1387,293,47,0,0,1726,35,7,67,0,0,107,45,6,3,0,0,55,5512,688,160,0,3,6368
127031599,765,75,8,0,0,849,842,194,24,0,0,1057,499,165,36,0,5,712,306,151,197,0,0,661,15,41,96,0,0,161,114,16,17,0,0,145,48,7,7,0,0,66,8,0,4,0,0,11,1000,387,358,0,7,1753,28,8,15,0,0,52,67,9,18,0,0,89,2700,669,420,0,7,3805
127031601,113,6,150,0,0,265,77,15,291,0,0,381,68,35,923,0,5,1029,137,51,213,0,0,406,6,12,26,0,0,43,39,0,59,0,0,97,22,4,17,0,0,40,3,0,9,0,0,16,277,99,1247,0,13,1632,7,0,14,0,0,24,10,0,54,0,0,66,477,121,1761,0,12,2369
127031730,243,19,17,0,3,274,1718,87,120,0,10,1936,633,99,160,0,5,891,9,0,5,0,0,10,0,0,0,0,0,0,53,11,26,0,0,84,67,0,0,0,0,71,6,0,0,0,0,6,772,103,188,0,5,1066,25,0,10,0,0,33,38,0,4,0,0,42,2792,205,332,0,19,3349
127031731,124,17,485,0,0,621,90,57,1066,0,0,1209,84,117,3771,4,11,3987,3,17,194,0,0,222,9,0,93,0,4,99,22,9,225,3,0,254,3,0,60,0,0,63,0,0,14,0,0,16,127,142,4354,8,22,4642,11,0,47,5,0,65,4,3,111,0,0,124,348,211,6077,12,26,6666
127031732,795,93,141,0,0,1029,619,187,180,0,0,989,563,334,515,6,0,1419,48,146,67,0,0,268,24,46,57,0,0,126,120,33,39,0,3,196,40,12,26,0,0,75,6,4,7,0,0,19,801,574,705,11,7,2106,38,19,19,0,0,71,60,21,31,0,0,112,2313,898,1070,12,12,4308
127031733,904,58,0,0,0,964,2179,83,5,0,0,2269,479,54,4,0,0,544,33,0,0,0,0,33,4,0,0,0,0,11,112,5,10,0,0,122,30,5,0,0,0,30,3,0,0,0,0,4,667,64,11,0,0,746,28,70,0,0,0,96,60,9,0,0,0,66,3838,284,20,5,0,4140
128011529,1885,345,225,0,3,2454,2013,316,247,0,0,2581,294,220,432,14,0,955,22,24,40,0,0,78,8,0,16,0,0,20,86,27,48,3,0,174,3,10,0,0,0,13,0,0,4,0,0,7,416,278,535,19,0,1251,24,8,13,0,0,45,33,11,4,0,0,49,4369,949,1030,21,6,6377
128011530,1527,322,532,41,3,2423,1467,362,825,0,0,2654,380,254,1149,0,11,1784,54,175,71,0,0,294,13,36,36,0,0,80,91,32,118,5,0,244,14,21,15,8,0,59,6,4,8,0,0,19,555,520,1384,17,12,2484,32,15,187,0,0,234,49,43,28,0,3,118,3632,1254,2945,60,18,7910
128011531,1720,514,200,0,0,2437,1467,345,155,6,5,1974,335,244,158,9,0,745,8,87,21,0,0,113,5,9,17,0,0,27,64,36,19,0,0,124,10,15,5,0,0,27,0,0,3,0,0,3,428,384,220,16,0,1044,47,28,216,0,0,289,54,17,27,0,0,99,3709,1289,823,22,0,5849
128011602,519,512,368,0,0,1408,706,484,621,0,0,1809,196,267,970,0,0,1433,0,51,197,0,0,255,0,0,49,0,0,54,48,37,103,0,0,192,8,61,9,0,0,82,0,0,0,0,0,4,254,425,1331,0,0,2014,13,20,19,0,0,49,15,14,16,0,0,42,1505,1453,2356,0,4,5323
128011603,1511,520,11,0,4,2044,1472,270,5,0,0,1749,206,141,4,0,0,351,7,11,0,0,0,14,0,0,0,0,0,8,83,17,4,0,0,107,9,16,0,0,0,31,0,0,0,0,0,0,308,195,11,0,0,509,26,6,3,0,0,38,23,3,0,0,0,29,3337,995,30,0,9,4373
128011604,1657,263,1553,11,0,3488,1552,135,1154,8,7,2847,265,81,2559,40,3,2943,0,3,71,0,0,75,4,0,9,0,0,18,145,27,357,24,0,555,8,0,8,3,0,20,0,0,7,0,0,11,424,110,3010,61,5,3615,50,0,52,0,0,108,39,5,55,0,0,96,3720,512,5819,84,16,10152
128011605,460,28,0,0,0,489,428,17,0,0,0,443,52,8,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,65,8,0,4,0,70,6,0,0,0,0,6,5,0,0,0,0,9,960,50,0,4,0,1013
128011606,914,193,124,0,3,1233,858,181,278,0,7,1316,104,69,353,7,0,531,0,0,7,0,0,3,0,0,33,0,0,29,40,12,39,0,0,93,0,7,0,0,0,9,0,0,0,0,0,0,148,89,429,7,0,673,23,6,0,0,0,32,14,8,5,0,0,27,1953,470,844,5,9,3285
128021533,738,93,81,7,0,919,845,103,68,0,0,1018,110,30,38,0,0,190,0,0,0,0,0,0,0,0,7,0,0,7,26,4,4,3,0,42,4,0,0,21,0,29,0,0,4,0,0,0,147,37,61,24,3,271,11,3,71,0,0,84,19,5,3,0,0,32,1763,240,283,31,7,2325
128021534,1568,40,24,0,0,1634,1321,55,19,0,0,1395,132,27,19,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,38,5,3,0,0,41,3,0,0,0,0,3,0,0,0,0,0,0,181,33,24,0,0,228,17,0,0,0,0,19,11,0,0,0,0,13,3099,124,66,0,4,3290
128021535,2444,230,41,0,4,2722,2647,483,61,0,0,3191,257,177,47,0,0,474,33,30,0,0,0,59,38,42,0,0,0,79,75,29,9,0,0,111,12,0,0,4,0,22,0,0,0,0,0,3,413,279,47,4,0,746,44,12,3,0,0,60,39,10,3,0,4,57,5589,1010,158,0,14,6775
128021536,2304,371,108,3,3,2788,2719,471,198,0,0,3391,334,115,202,7,3,663,45,95,49,0,0,189,3,39,6,0,0,54,113,29,32,8,0,178,10,3,0,0,0,20,0,0,0,0,0,3,502,282,293,11,7,1095,31,15,11,0,0,60,34,16,6,0,0,53,5586,1150,622,18,10,7383
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9
128021538,1343,367,760,0,0,2471,1406,449,1510,0,0,3364,315,298,1968,8,9,2595,32,136,194,0,0,365,8,24,55,0,0,86,90,56,194,0,6,343,8,0,15,0,0,23,5,3,9,0,0,12,461,520,2432,11,8,3435,24,22,150,0,0,208,36,13,54,0,0,102,3275,1369,4905,17,14,9577
128021607,1878,180,170,0,0,2226,2394,134,239,0,0,2774,263,72,269,11,0,613,5,23,15,0,0,43,0,0,0,0,0,0,62,17,47,0,0,130,10,0,0,0,0,13,0,0,0,0,0,5,341,121,333,12,0,803,21,11,8,0,0,48,29,9,5,0,5,48,4663,457,764,10,9,5893
128021608,982,97,0,0,0,1075,1065,52,0,0,0,1116,95,28,4,0,0,128,8,0,0,0,0,13,5,4,0,0,0,3,46,4,4,0,0,64,3,0,0,0,0,4,0,0,0,0,0,0,153,48,10,4,4,214,12,17,0,0,0,25,18,5,0,0,0,20,2227,212,11,4,3,2452
128021609,447,4,0,0,0,453,561,12,0,0,0,576,42,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,60,6,0,0,0,0,6,6,0,0,0,0,12,1078,20,0,0,0,1104
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
